account_id,client_id,account_type,balance
12326,50239,Saving,509.52
91164,55442,Checking,92914.61
91576,3715,Checking,90150.14
17649,37690,Checking,60758.6
33028,53634,Saving,68455.94
19087,22440,Saving,62960.86
81311,31851,Saving,18791.43
40572,4500,Saving,57449.81
46874,99896,Checking,16630.73
64977,40592,Saving,83439.24
69923,11238,Checking,68768.26
10917,88872,Saving,71402.95
61715,29877,Saving,25115.11
63176,94471,Saving,16878.48
59949,64016,Checking,48841.96
56205,31050,Checking,67606.65
34496,64392,Checking,71473.4
77937,67035,Checking,29673.87
10694,60859,Saving,34526.02
82738,65886,Checking,52072.92
35568,67259,Checking,43053.22
85613,60932,Checking,16436.42
89714,76499,Checking,86563.22
94573,12114,Saving,1844.34
46711,70070,Checking,57993.71
14469,63109,Saving,42216.92
17670,84368,Checking,82034.48
42828,62040,Checking,21483.45
57832,21522,Saving,94578.1
13089,16906,Checking,42252.03
21987,36820,Saving,69239.14
33291,73487,Checking,6018.86
17816,14566,Saving,60022.78
37853,96455,Saving,54647.52
46991,76469,Saving,47514.09
14635,23092,Checking,64954.52
73406,58880,Saving,8125.34
25774,53436,Checking,24296.13
36771,50860,Checking,14298.4
15592,69880,Checking,44981.38
14002,51687,Checking,18699.46
24185,37145,Saving,19883.42
25330,94558,Checking,60274.86
14952,26448,Saving,2281.97
14672,26531,Saving,52393.49
61438,31262,Saving,54871.7
20953,85819,Checking,36740.05
51530,26489,Saving,49625.79
15667,66307,Checking,46104.3
45712,6082,Saving,7759.97
50316,30687,Checking,20774.13
36442,99207,Checking,64520.43
58199,89962,Saving,96803.25
73646,34665,Checking,96408.89
60365,55331,Checking,24950.82
56679,62557,Checking,90825.19
54389,78144,Checking,15378.85
59949,57904,Checking,25123.4
37053,86824,Checking,33703.61
80602,76037,Saving,72842.5
34664,61263,Saving,57994.18
68593,41973,Checking,59108.09
96252,1963,Checking,95508.22
49407,53554,Checking,9323.42
47203,41321,Checking,28655.94
51732,52562,Checking,56701.89
34380,54880,Checking,12646.81
72275,40385,Saving,1110.01
23681,17121,Checking,75398.02
80473,51951,Saving,93921.15
26162,98874,Saving,92463.9
84277,81707,Checking,65843.35
56917,65225,Checking,53632.19
88491,52226,Saving,81671.11
75469,68874,Checking,95540.51
86275,47376,Saving,22626.45
43407,13595,Checking,39955.08
45341,38469,Checking,74117.57
45109,36447,Checking,63811.53
26422,22909,Checking,2126.22
26854,22476,Checking,17585.78
47864,70375,Checking,29157.71
31169,53164,Checking,2354.53
17839,88616,Checking,74654.26
30158,97191,Saving,76385.37
69233,32039,Checking,96953.24
46020,25554,Saving,98349.8
95438,53943,Saving,78229.68
73054,41054,Checking,18838.23
74549,62381,Checking,97403.5
90368,64709,Checking,87965.58
90611,77076,Saving,59763.34
96149,85606,Checking,4196.5
54240,53663,Saving,77286.91
57170,20065,Checking,40092.63
86397,23156,Saving,6935.04
56444,54481,Checking,23984.87
30826,95379,Checking,71974.25
25097,8380,Saving,15721.96
23068,61123,Checking,75852.25
68091,90580,Checking,80202.32
49892,20367,Checking,35921.97
36498,18779,Saving,76409.31
61970,3452,Checking,33739.06
96525,20387,Saving,9140.99
53197,36537,Checking,31894.68
69655,37162,Saving,47244.95
98736,46857,Checking,97257.94
37708,14841,Saving,8981.87
35211,44291,Checking,88777.71
44338,36952,Saving,64137.98
99744,46358,Saving,28953.51
91786,67709,Checking,55342.35
79356,70629,Checking,68441.62
80582,33805,Checking,7741.15
15293,97953,Saving,99574.62
91761,89688,Checking,12924.96
12720,29797,Checking,48503.81
24972,53005,Saving,49244.88
42268,66566,Saving,28486.62
76092,63012,Checking,72224.84
58311,18832,Saving,60669.79
21688,98500,Saving,31252.99
61956,72019,Saving,10473.63
10019,48435,Checking,34310.83
63370,42763,Saving,17357.81
72302,40968,Checking,54624.29
44161,90420,Checking,92264.45
20686,67641,Saving,43057.3
29260,4799,Saving,5228.44
67667,2968,Checking,8048.2
60832,5966,Saving,5167.59
93729,87099,Checking,99364.07
74549,41401,Saving,96460.21
44768,21065,Saving,15652.36
57353,96273,Checking,22208.26
70604,35238,Saving,54343.08
33417,30822,Checking,50457.46
60029,12919,Saving,3801.48
24934,93454,Saving,37659.97
62454,25566,Saving,9853.5
46720,92352,Saving,4440.65
63179,6826,Checking,71076.36
59320,62543,Saving,66767.96
91933,28781,Checking,70774.61
18606,14099,Checking,40855.91
92857,95255,Checking,52469.63
34413,35494,Checking,51833.98
40125,70155,Saving,98907.74
10397,50480,Saving,88172.93
95914,7643,Saving,93051.63
81517,79350,Saving,54902.09
82005,50803,Checking,70292.42
72500,33386,Saving,69191.51
75672,16688,Checking,60842.45
88259,69669,Saving,17321.08
64417,15704,Saving,53615.4
58607,57581,Checking,74860.35
57451,11963,Saving,65965.54
31212,15448,Saving,42995.72
19534,10991,Saving,50426.83
41463,91214,Saving,69873.69
27941,84447,Saving,1513.06
69507,65032,Checking,69460.1
34319,23089,Checking,94006.78
98018,23056,Saving,48882.83
57298,44576,Saving,12203.59
14431,70821,Saving,52466.8
25788,33810,Checking,84823.74
63783,76139,Saving,15546.38
28370,44762,Saving,60262.22
46957,56697,Checking,58240.72
50655,85442,Checking,37379.84
76594,18792,Checking,1035.2
20463,7127,Saving,4908.75
98638,58969,Checking,14061.73
57950,97470,Saving,44840.76
73412,32508,Saving,51827.33
11407,82287,Saving,62508.16
72613,10990,Checking,69223.35
38361,33798,Checking,79037.94
62916,63152,Saving,75518.09
85964,55485,Checking,94847.21
62114,77339,Checking,96285.93
69538,27890,Saving,44340.64
24985,84092,Checking,74560.16
45561,60462,Checking,55157.81
56807,30351,Saving,17200.31
38406,7341,Saving,3559.02
78895,75380,Saving,5999.72
97678,97621,Saving,71900.02
93060,44242,Saving,16535.24
11508,24305,Saving,24823.84
20580,1891,Checking,80094.36
68331,78666,Checking,94748.91
29790,17144,Saving,56891.98
57266,9241,Checking,67130.71
53312,10998,Checking,32036.75
39578,37012,Checking,64109.07
55517,2735,Checking,53002.57
65450,71088,Saving,23264.64
28037,43307,Saving,78824.66
19924,84865,Checking,36272.94
28869,77625,Saving,36850.68
62330,74688,Checking,25448.71
23231,40841,Checking,60160.94
10202,7423,Saving,43989.56
80160,84952,Checking,35696.44
79591,93131,Checking,71417.45
21139,63407,Saving,17031.72
21877,55789,Saving,91337.81
95085,94567,Checking,-704.86
10026,13960,Saving,68924.35
63517,57592,Saving,65950.92
99070,44588,Checking,9916.68
15137,72348,Saving,18577.22
70464,95458,Saving,25734.9
80438,61471,Saving,92037.62
55702,6141,Saving,55725.66
48046,63971,Saving,87105.29
77565,94032,Saving,88082.98
32533,27735,Checking,19135.03
20336,46611,Checking,29016.98
41546,78105,Saving,13196.29
50512,92885,Saving,57877.58
33407,77860,Saving,16233.47
24096,90103,Saving,36269.41
34730,1605,Saving,78053.22
32126,66566,Checking,89809.57
70371,15865,Saving,72872.72
94757,16962,Saving,19692.34
87505,48209,Saving,53712.48
29500,93204,Saving,64141.45
13650,8435,Checking,94333.83
66591,39051,Saving,10394.23
42696,69994,Saving,6934.07
54308,39373,Checking,50229.18
68638,93233,Checking,63530.2
11024,54801,Checking,-178.88
48404,73188,Saving,74906.39
45560,4863,Saving,21537.73
63315,40721,Checking,11189.51
17158,23381,Saving,56748.69
55918,39670,Checking,74354.26
76540,73174,Checking,37570.39
39912,85768,Checking,65829.28
25045,90646,Checking,86207.52
20070,89587,Saving,68128.33
33831,33374,Saving,50815.27
16449,12862,Saving,9954.04
27800,98097,Saving,95172.01
54272,96987,Checking,49826.64
84400,89862,Saving,84284.56
87616,89931,Checking,75207.4
27939,91689,Checking,95098.03
30532,4429,Checking,33247.18
62746,1019,Saving,58835.53
37318,30267,Saving,36000.77
73448,41612,Checking,84123.77
15075,87538,Saving,56724.58
88521,73821,Saving,71637.73
52539,51634,Saving,96831.06
81370,55196,Checking,4765.28
69642,88560,Checking,2983.86
22162,51142,Checking,67326.48
87937,62330,Checking,57236.1
55345,70441,Checking,29613.07
50543,99247,Saving,47902.78
64968,1036,Saving,29022.46
25751,58095,Saving,51015.25
35748,69769,Saving,91925.39
50855,46535,Checking,20195.09
68369,89382,Saving,45290.55
59892,35190,Checking,63314.84
28801,72875,Saving,18299.2
56057,63165,Saving,16482.71
92421,71293,Checking,42562.73
34178,91457,Checking,47680.82
39523,33171,Saving,66626.48
44379,61913,Saving,3484.93
50492,50006,Saving,98040.01
92507,97135,Checking,56681.05
46972,43023,Checking,52980.97
41427,35938,Checking,33219.41
91396,44155,Saving,47477.79
35322,51079,Checking,29560.99
15353,93077,Checking,21269.03
45220,27411,Saving,93863.62
83276,32174,Saving,-350.62
78339,84871,Checking,28696.2
94828,91901,Checking,88012.03
61157,94187,Saving,54681.42
13395,45960,Checking,58311.78
66311,7514,Checking,60015.71
18961,71180,Saving,50541.69
29780,43048,Checking,5684.85
32365,75305,Checking,71027.81
13787,29420,Checking,58615.73
63231,27907,Saving,41922.27
22402,52428,Checking,3534.62
15836,17850,Saving,10316.35
94871,4576,Checking,77183.18
51787,97425,Checking,15453.21
96635,67536,Checking,67603.77
28574,90056,Saving,82323.01
25502,66976,Saving,64044.79
47668,80547,Checking,89362.37
11238,79993,Checking,11940.28
64844,73644,Saving,55385.36
36081,41445,Saving,27839.75
72044,58631,Checking,61506.71
39939,12870,Saving,72457.87
46844,6112,Checking,82456.98
89342,97266,Saving,70477.78
74207,18672,Checking,69313.17
99137,43103,Checking,53644.65
26698,6316,Saving,2783.57
78012,45206,Saving,27161.76
22665,58052,Saving,73454.48
20430,46328,Saving,48398.73
90600,17665,Saving,19703.15
92336,89825,Checking,48489.59
58462,90879,Saving,4529.43
46777,68958,Saving,2936.32
26446,12688,Saving,26622.03
65008,12254,Checking,27015.31
11889,47007,Checking,81998.59
37373,93231,Saving,74760.61
64274,13622,Saving,91800.45
11514,19924,Saving,86091.88
11888,54977,Saving,53812.89
75284,15513,Checking,49146.83
46613,60286,Saving,29106.39
15658,6428,Saving,2852.3
72083,67004,Checking,2346.49
22951,89455,Checking,76788.44
18740,4860,Checking,71913.26
27160,17873,Checking,3565.48
85690,75244,Checking,1876.81
85015,17737,Checking,68874.85
15220,18648,Saving,4488.7
38877,18815,Checking,44285.61
30146,77437,Checking,43347.59
61617,20565,Saving,42489.31
30065,93943,Checking,17042.78
15831,11095,Saving,14786.33
40416,94521,Checking,86189.37
96640,87390,Checking,81493.26
77576,71903,Checking,98844.55
56678,57972,Checking,62986.34
59135,10408,Checking,62436.53
61446,33178,Checking,60893.32
23484,69147,Checking,87970.83
11651,39132,Checking,84260.97
97419,66307,Checking,85076.05
14564,26502,Saving,40723.76
62343,66829,Saving,56087.56
12656,1530,Saving,90636.33
77080,43122,Saving,74854.71
78126,44699,Saving,53428.72
74398,4769,Saving,84759.42
30087,42187,Saving,22607.05
87749,97654,Saving,67955.46
71427,49684,Saving,8157.81
24404,11775,Checking,7565.55
16425,12068,Saving,18717.71
31043,83145,Checking,80568.6
34694,38940,Checking,86807.04
89728,31869,Saving,78721.11
39727,23889,Saving,99048.2
42402,93309,Saving,72311.52
53782,17094,Checking,82898.25
11355,85803,Saving,87820.66
49541,29279,Checking,51276.96
13781,62467,Checking,52214.67
78196,54463,Checking,64212.6
49956,61973,Saving,17146.57
63340,57660,Checking,95309.54
25377,14250,Checking,68626.56
89044,76284,Saving,72547.02
47053,41972,Saving,4851.75
56803,55770,Checking,88811.55
95732,71130,Checking,96088.07
80449,99934,Checking,14081.86
18614,57367,Saving,43237.66
66589,16658,Checking,57206.65
49914,83023,Saving,3049.8
26699,8143,Saving,58426.27
46619,4008,Checking,60768.95
99474,79144,Saving,70073.0
85646,85390,Checking,14156.86
66377,67191,Checking,7057.7
56288,39889,Checking,25462.61
14510,83169,Checking,37824.46
19137,35793,Saving,45459.99
98501,36602,Checking,67736.35
90415,93794,Checking,82856.76
79791,29755,Checking,6600.16
71940,43576,Checking,88148.24
27007,46790,Checking,94831.45
54497,77988,Checking,73379.65
68144,56350,Saving,38868.03
73867,28509,Saving,7943.55
51495,50824,Saving,84511.5
55745,81834,Checking,45804.58
98577,56120,Saving,97219.33
14345,55843,Checking,87344.1
64862,89709,Saving,24772.86
51775,20131,Checking,1355.03
18750,99913,Checking,6820.57
70493,13863,Saving,74537.71
38285,21984,Checking,73591.01
54426,90252,Saving,28065.43
94796,69194,Checking,29383.52
66295,69297,Saving,32017.38
56278,30872,Saving,27589.6
43704,43866,Saving,34001.42
43034,30571,Checking,31678.87
54354,33865,Saving,44051.48
77223,54993,Saving,71131.74
64471,2242,Saving,30083.31
58860,36692,Saving,19321.03
63864,15198,Saving,29417.37
69194,95556,Saving,76154.68
81039,13821,Saving,1888.19
87484,64404,Saving,46929.83
39095,35588,Checking,67736.76
64538,94526,Saving,71704.75
93603,76357,Saving,67941.49
58120,79264,Checking,26970.33
45238,34981,Checking,8634.55
67672,29152,Checking,44206.78
16185,45167,Saving,7156.29
68003,40157,Checking,67447.86
74431,50110,Saving,70916.02
74235,40918,Saving,93733.92
10269,28806,Checking,26497.53
49342,50626,Saving,30175.22
68953,94915,Checking,41337.98
87263,34853,Checking,40954.51
55311,84444,Checking,41494.72
88942,75631,Saving,92079.84
47264,82791,Saving,50157.3
31874,71246,Saving,79433.5
40696,77218,Checking,95439.29
37661,3485,Saving,9219.0
67906,93768,Saving,92164.23
71633,18613,Saving,16897.54
53134,65953,Saving,14402.1
64303,59424,Checking,31302.04
85268,20730,Saving,67578.4
30860,70960,Saving,93107.21
13220,26393,Checking,97307.81
40430,70346,Checking,77119.86
75773,7120,Saving,18870.05
34912,57178,Saving,30884.11
79355,80081,Saving,27621.96
36811,82772,Checking,3677.28
76773,92148,Saving,61728.36
22487,68404,Checking,-522.46
11017,27665,Saving,22668.73
51206,17117,Checking,95725.6
65247,38175,Checking,88304.63
23238,14463,Checking,63042.78
19100,33051,Saving,45864.8
56627,52076,Checking,78706.49
60059,71855,Checking,12554.83
83526,83492,Checking,34783.7
32285,57143,Saving,37314.24
17152,44925,Saving,89616.23
94064,25947,Saving,47370.0
82867,2540,Saving,64503.92
91295,36980,Checking,26000.25
88140,82367,Saving,42987.46
68384,46507,Checking,65032.61
99931,39280,Checking,2447.28
76919,71779,Saving,37253.79
58512,86554,Saving,67677.09
58050,80729,Checking,54860.06
48808,26759,Saving,16186.27
78955,49147,Saving,78084.57
41724,32882,Checking,53514.12
31916,56121,Saving,46327.12
19403,86686,Checking,89481.43
10336,61491,Checking,44698.63
41463,63066,Checking,49915.91
33305,83226,Checking,21705.9
80378,51288,Checking,26877.28
20670,25991,Saving,29541.18
77189,84415,Checking,84414.96
15493,26203,Checking,40355.77
35059,97861,Checking,35713.11
59543,76461,Checking,7116.26
28229,10805,Saving,94938.41
86966,28942,Checking,97644.86
87798,47620,Saving,94925.91
16540,59198,Checking,90138.47
79176,64252,Checking,55979.14
52838,87131,Saving,66811.01
61698,91006,Checking,19100.86
98133,3422,Checking,33810.95
78875,73988,Checking,5742.54
95071,86127,Saving,23241.98
10620,68853,Saving,56884.19
60422,12236,Checking,5539.28
77961,95658,Saving,80065.86
31415,69780,Checking,53621.11
28187,87147,Checking,95825.08
64599,66405,Saving,81353.01
27814,96493,Saving,3707.09
66899,13460,Saving,29347.69
73746,9379,Checking,62901.48
84358,88523,Checking,53502.59
56559,80238,Checking,81183.73
81198,26237,Saving,40052.98
10729,52726,Checking,68713.53
27942,9202,Checking,58152.79
79853,48814,Saving,28582.12
44600,28755,Checking,32606.57
47928,84788,Saving,42713.8
74981,38068,Checking,37335.38
52622,97557,Checking,31952.05
31881,5067,Saving,97722.46
85646,58860,Saving,2465.76
10366,20684,Checking,91306.23
96605,83892,Checking,65792.42
34892,45688,Saving,957.18
47926,52301,Saving,16952.58
57809,74523,Saving,47598.82
72799,44583,Checking,5957.13
52806,34559,Saving,38446.73
17672,74793,Checking,13046.66
87679,54017,Checking,33835.38
86326,73394,Saving,69266.5
50374,6161,Saving,4564.3
24568,64035,Checking,80689.31
76892,80619,Checking,20185.58
95819,72285,Checking,51039.6
24217,18712,Checking,26600.6
29571,77740,Saving,13592.51
89365,54216,Checking,70263.83
71854,38707,Saving,29506.07
38618,6436,Checking,-923.91
99258,45167,Checking,37739.68
97423,71651,Saving,95618.22
47140,55414,Saving,55756.35
59822,1561,Saving,58346.17
24058,42877,Checking,65511.23
82878,37478,Saving,48666.33
97311,96212,Saving,20213.32
75380,80203,Saving,35176.95
38367,74667,Checking,7536.68
68101,75294,Checking,24455.39
22200,84749,Saving,36592.64
78431,98928,Saving,80980.47
94676,93591,Saving,49090.55
33623,69620,Checking,50437.59
30802,90746,Saving,9478.45
48498,61382,Checking,68679.22
79740,60514,Saving,63032.92
16946,48899,Checking,73747.04
14112,17235,Saving,58542.99
71823,35328,Checking,6839.45
13062,26135,Saving,97164.85
73541,85663,Saving,75101.17
26336,74432,Saving,90496.09
45836,66212,Saving,37409.36
40740,21862,Checking,54021.14
32450,15780,Saving,17566.45
64248,89073,Checking,77309.14
35532,25846,Checking,67276.64
74975,56617,Saving,37232.61
26923,48784,Checking,75089.7
83636,92532,Saving,3815.59
44773,10564,Checking,81858.22
93932,10833,Saving,22964.3
58139,19979,Saving,9802.76
85279,70067,Checking,82790.39
69485,90771,Saving,39501.63
83655,56403,Checking,68839.57
88346,67318,Checking,91865.9
99411,71340,Checking,19709.38
53683,57684,Saving,82488.84
70619,22207,Checking,72948.21
85619,67777,Checking,96734.39
28555,94316,Saving,81503.56
29292,22276,Saving,5282.63
53320,88258,Saving,52468.83
30413,11778,Checking,3195.82
84515,68573,Saving,87998.23
37089,94291,Saving,72734.61
24008,2183,Checking,4731.37
63580,12921,Checking,27231.7
34004,70660,Checking,4281.06
29320,28482,Saving,36475.37
14376,48926,Saving,66747.21
88306,98190,Saving,62612.5
55944,78919,Checking,96412.1
81298,60767,Checking,34468.05
10945,36996,Checking,68709.23
36848,34964,Saving,88326.22
83671,57320,Checking,86884.93
73561,87553,Checking,52347.75
89641,19539,Checking,48932.53
32348,5700,Saving,2418.71
11384,70140,Checking,86951.27
44504,54568,Saving,82252.74
39825,6956,Saving,24748.68
42341,60921,Saving,87144.48
55637,21731,Checking,49110.75
65160,77863,Checking,43877.58
23272,39506,Saving,62490.81
12867,65211,Checking,46625.46
92527,71669,Saving,67318.16
23299,71815,Checking,26603.91
61315,31813,Checking,54915.83
26742,89843,Saving,42362.67
72126,44751,Checking,92807.5
91117,20380,Saving,22099.26
88134,31117,Checking,65756.74
96196,18366,Saving,18160.51
13409,67646,Saving,48320.31
30910,54003,Saving,-227.89
49516,95092,Checking,21636.49
26933,5733,Saving,84204.86
50889,52997,Saving,50201.08
26232,67524,Saving,10679.2
57293,2435,Saving,10327.69
81857,13111,Checking,18372.59
90792,59544,Checking,45096.01
10805,41235,Saving,32130.59
12388,52588,Checking,48048.92
88644,15141,Saving,54963.01
82774,47436,Saving,46722.51
58364,35593,Checking,68530.74
31563,9084,Checking,42554.36
52058,54133,Checking,7747.38
80745,44287,Saving,18539.4
94684,79364,Saving,21805.38
98655,3843,Checking,17654.14
29000,52137,Checking,99991.34
39572,40479,Checking,24936.93
77137,60700,Saving,44582.76
43914,99416,Checking,79538.1
37415,58866,Saving,83298.77
78742,77793,Checking,41851.44
21555,19881,Checking,7525.55
94463,10897,Checking,49772.76
28870,95674,Saving,80677.4
55498,59320,Checking,-197.7
26255,6785,Saving,10549.12
13925,21369,Saving,55886.93
74990,76487,Saving,10376.79
75716,36124,Checking,79751.15
66995,11459,Checking,56091.55
85068,96421,Saving,48263.79
82750,92129,Checking,82464.76
34760,72343,Checking,39654.52
98353,29003,Saving,28312.03
18822,53490,Checking,16347.1
98417,22730,Saving,52745.43
80188,32641,Saving,13341.86
33663,16801,Checking,66899.57
87030,25242,Checking,93148.88
89358,7108,Checking,86708.0
31927,24395,Saving,75409.57
54262,69754,Saving,32618.66
62124,48315,Saving,58410.42
81715,75827,Checking,71805.93
36430,36265,Checking,72775.01
43017,17592,Checking,27520.75
42933,83689,Checking,98124.26
34526,53346,Saving,89801.14
63080,88535,Saving,77263.69
57147,19803,Saving,75880.67
32355,69655,Checking,64049.37
28972,98112,Checking,59708.15
94432,24663,Saving,56424.64
30537,85303,Saving,54166.22
63701,88251,Checking,24456.4
96788,38160,Saving,98861.99
17129,43275,Saving,39338.5
61136,26540,Saving,23352.22
90172,79917,Saving,53962.91
13328,13146,Saving,48231.04
79776,28984,Saving,42958.37
80176,8263,Saving,22234.15
48157,21745,Saving,64169.24
95912,6554,Checking,2204.17
38351,42410,Checking,36017.75
87452,53908,Checking,90946.8
28110,42306,Saving,4978.51
93770,31138,Saving,87098.58
43584,81478,Checking,53107.53
57741,79313,Checking,92135.43
47004,47991,Checking,44225.63
59003,17573,Saving,28199.74
67086,60767,Checking,70767.54
10505,88902,Saving,26435.11
87480,10255,Checking,8177.44
31381,90005,Checking,46739.1
53719,76163,Saving,59469.24
19329,79611,Checking,65875.91
99719,94579,Checking,2658.3
69659,66597,Saving,45333.24
27171,50526,Saving,65310.82
70682,12932,Saving,69021.56
16672,32765,Saving,40129.55
58590,10824,Saving,14881.8
15467,91927,Checking,10208.2
98744,55935,Saving,98217.64
53652,15225,Checking,93302.67
79693,81407,Checking,26834.69
55667,98554,Checking,89904.1
23800,48300,Checking,8623.34
93404,77109,Saving,85763.57
36011,46283,Saving,39674.67
30638,1586,Saving,61675.34
84154,28757,Checking,5878.84
24385,62919,Checking,87616.86
59050,25455,Saving,92252.38
46199,64190,Saving,44587.2
73758,11518,Saving,9693.39
22845,29723,Saving,69797.37
29515,98126,Saving,7692.13
10370,90410,Checking,85180.4
93760,52804,Checking,64378.99
18349,14362,Saving,70945.18
39968,54048,Checking,38845.08
64168,27204,Checking,97881.05
83925,89692,Checking,77519.94
53070,9883,Saving,40133.07
68654,1224,Saving,66616.55
26693,46095,Saving,1298.7
74277,29042,Checking,14477.77
96920,53604,Checking,80935.49
79914,54682,Saving,94694.25
10363,35578,Checking,99865.49
91010,2969,Checking,7126.45
40748,29363,Saving,6704.33
94842,93051,Saving,64953.53
99693,78694,Saving,71045.96
33753,6022,Saving,6386.87
85174,74658,Saving,97079.4
42277,17520,Checking,5661.35
75207,38387,Saving,58005.68
71707,27035,Saving,99620.05
31073,41035,Checking,80160.68
57858,93102,Checking,52314.1
47648,57497,Checking,85318.27
95467,80438,Saving,7731.3
98362,6272,Saving,49498.56
51534,29880,Checking,50005.93
24255,14931,Checking,51394.2
87222,72025,Checking,37107.74
43539,15059,Checking,89523.14
47693,60521,Checking,61102.99
18476,37924,Checking,58360.39
24462,48661,Saving,28375.87
99564,24554,Checking,49375.82
84242,22782,Checking,89429.16
27159,7617,Saving,32754.45
68137,48844,Saving,59472.0
66363,27939,Saving,8172.03
88792,67616,Checking,92123.27
28187,17535,Checking,47455.21
90668,48519,Checking,70621.78
71508,20173,Checking,66813.73
34587,52177,Checking,14503.51
62765,74378,Saving,26344.69
35046,35700,Saving,18669.35
78179,19436,Saving,51343.12
38015,18653,Saving,21868.19
96903,15947,Saving,76273.37
69612,5725,Saving,77826.71
33262,12759,Saving,59081.26
18569,26897,Saving,10083.62
39743,5124,Checking,40228.83
27332,30530,Saving,35097.71
26147,5600,Saving,81099.86
28546,12870,Saving,29489.12
56825,9472,Checking,52702.03
47070,41110,Saving,73664.71
26916,73589,Saving,99271.13
36922,58580,Saving,47281.18
87608,94416,Saving,74025.44
31844,31033,Checking,-538.72
70907,90961,Saving,64935.85
36790,21856,Checking,82933.23
40594,82474,Checking,16999.98
36109,65598,Checking,30950.92
50109,80316,Checking,11764.21
74649,57494,Saving,31356.06
82691,95661,Saving,35803.03
25709,41390,Checking,44439.94
31829,72732,Saving,14319.63
20183,91143,Saving,45586.2
73776,10449,Saving,67576.71
23105,70173,Saving,1566.86
21075,94650,Checking,84750.52
95786,96471,Saving,95241.93
39031,40470,Saving,90426.79
92436,75187,Saving,1503.54
51736,27356,Checking,41750.99
20633,96404,Saving,35034.59
33037,62670,Saving,55319.81
13821,80107,Saving,20560.04
97009,70303,Saving,86677.29
66357,5473,Saving,97754.74
91506,71540,Checking,16091.9
62391,68892,Checking,32934.39
28844,40316,Saving,14493.37
46225,36621,Saving,26334.44
14919,28634,Checking,59196.93
77988,29523,Saving,50984.23
36987,1231,Saving,62999.6
36383,95306,Saving,48212.17
57884,10724,Saving,36705.41
79340,1354,Checking,939.82
53829,98347,Checking,73149.51
26282,49066,Saving,58985.8
44395,55524,Saving,55237.09
68102,12005,Checking,24243.84
79398,14026,Saving,79403.63
70473,45270,Saving,56567.03
96206,55832,Checking,87755.37
32549,45297,Checking,58948.03
21644,43899,Checking,20332.51
90533,68397,Checking,58961.3
38002,63623,Checking,65639.7
91899,24771,Saving,68232.92
64015,98691,Checking,95818.06
55010,35848,Checking,52465.24
44378,7912,Saving,45003.68
14365,88054,Saving,79368.79
77041,38158,Saving,37641.86
86865,90617,Checking,59698.1
65330,40878,Saving,9850.64
80017,53605,Saving,92561.99
33058,21650,Saving,19229.88
50929,32751,Saving,44550.73
89991,8305,Checking,21679.02
54097,16551,Checking,85611.11
14442,61325,Checking,75319.83
49161,59614,Saving,13667.53
18330,86496,Saving,28030.27
83937,69741,Checking,32587.96
44211,13208,Saving,39992.47
43777,61750,Saving,51853.73
68115,6876,Checking,65308.95
63860,93434,Checking,51360.13
57552,62139,Saving,16971.11
59829,5351,Checking,39496.17
45825,15625,Checking,81226.4
78950,20020,Checking,90622.73
48382,33483,Saving,82863.59
60909,27059,Checking,42262.36
26365,31480,Saving,27654.44
71528,19570,Checking,42635.28
80280,76945,Saving,14690.33
18209,47221,Saving,33579.85
58996,39274,Saving,99890.44
98666,23168,Saving,6724.16
42405,3631,Checking,98267.74
57598,65923,Checking,98.09
63249,79340,Saving,34464.37
10017,84991,Saving,72195.84
29428,75481,Checking,95846.98
44050,31766,Saving,91493.56
84620,60505,Checking,36326.87
26217,18610,Saving,59321.98
11239,7610,Checking,47756.41
92747,70715,Saving,59837.22
86218,56097,Checking,71504.49
12735,88549,Checking,-883.61
56188,49739,Checking,8564.45
35394,41884,Checking,53736.03
63997,20142,Checking,29502.83
46774,94227,Checking,14067.89
59338,93720,Saving,81789.55
73842,44637,Checking,2169.72
43853,49402,Saving,38278.25
68515,95498,Saving,48502.79
57348,50779,Checking,33953.05
46814,23637,Saving,96907.77
57274,27130,Checking,88111.04
28573,26026,Saving,5131.59
46406,48093,Checking,28076.05
71262,77185,Saving,97464.97
52388,54624,Checking,57121.78
46502,43877,Saving,55658.89
92913,94943,Checking,72765.33
15489,88574,Checking,86948.02
22073,95466,Saving,3099.64
18779,45926,Saving,44578.18
31956,81600,Saving,88.27
84582,31275,Checking,55237.14
72771,43249,Saving,63225.32
10893,1877,Saving,17407.52
66272,36797,Saving,95393.18
87118,72037,Saving,13020.2
74878,36826,Saving,54582.82
20702,56213,Checking,14518.62
26374,69964,Saving,59689.24
46109,51783,Checking,94004.91
10984,96700,Checking,17429.83
21535,69906,Checking,8901.61
28160,98482,Saving,67935.42
86711,30069,Saving,28181.07
95465,58665,Checking,91301.7
14594,21298,Saving,55630.64
57431,27612,Checking,78384.17
73209,43570,Saving,29819.7
50801,40092,Saving,-28.88
69749,80821,Checking,38027.7
25694,48083,Checking,10673.06
60496,57576,Saving,85720.19
66396,39032,Checking,39898.49
44631,51338,Checking,29968.62
31035,57566,Checking,66153.74
54961,30730,Saving,52314.03
10423,32416,Saving,36095.75
40526,17530,Saving,97981.73
36432,36176,Checking,24848.25
40282,45706,Checking,34473.15
34847,56716,Saving,48199.7
32238,73557,Saving,3433.41
18656,95908,Checking,26117.08
50714,40456,Saving,86299.39
30664,74906,Checking,14969.51
61602,78023,Checking,89148.05
84899,22803,Saving,30702.04
