branch_id,date,revenue,operational_cost,profit
99,2024-02-15,575931.81,301268.35,211621.72
80,2024-03-19,148752.83,52748.25,258456.14
60,2024-05-28,124306.4,71766.11,409001.52
34,2024-02-22,281496.6,491607.3,18722.09
48,2024-05-04,403412.48,67690.45,188052.21
4,2024-04-09,803687.85,385951.75,481004.51
39,2024-09-08,603646.48,245610.6,458039.17
83,2024-08-04,230105.26,128431.64,138472.98
5,2024-02-07,790543.25,120981.13,294270.28
58,2024-10-11,697160.91,250237.54,18846.07
74,2024-12-01,169171.2,112913.96,435932.8
86,2024-08-13,110308.52,283191.4,82548.82
65,2024-06-28,77479.15,205788.29,181155.02
46,2024-07-26,832754.22,360262.01,33974.37
51,2024-04-08,190257.92,349294.68,236606.08
68,2024-08-16,446720.71,65904.72,169962.34
31,2024-02-11,161614.93,240669.17,53812.43
98,2024-01-30,614451.25,37095.17,462035.6
87,2024-12-14,330117.58,481364.76,33539.57
14,2024-02-17,64054.54,22180.89,130736.93
3,2024-02-02,202853.47,202423.65,194255.69
70,2024-06-22,573525.46,104527.29,36531.46
29,2024-08-26,657726.1,137122.88,343059.44
64,2024-08-18,155585.42,382061.18,134584.18
87,2024-11-20,730402.04,252998.31,269768.58
17,2024-08-02,888367.77,492960.09,270075.81
56,2024-02-12,986326.24,326204.93,159704.23
77,2024-03-13,344777.03,429418.93,155046.55
68,2024-10-06,191268.89,205496.33,276273.39
27,2024-06-17,120705.09,327864.76,230945.55
91,2024-01-07,899827.63,130248.88,157280.07
60,2024-07-19,640577.34,369605.91,234692.84
11,2024-06-16,945689.41,440950.68,265126.91
66,2024-04-16,569162.24,424415.84,286391.85
47,2024-07-30,728227.74,161548.01,155740.87
21,2024-12-16,157991.71,67863.37,273018.44
28,2024-11-09,283230.8,158215.8,55490.75
100,2024-03-08,155024.6,51674.59,184179.26
44,2024-07-25,967775.87,265654.27,485710.96
60,2024-04-06,30925.52,474378.79,102562.94
16,2024-05-22,993741.04,466819.14,146475.4
98,2024-11-27,909696.04,197964.06,325978.81
73,2024-02-20,698326.64,319594.76,171116.75
94,2024-01-06,843621.33,104306.37,173767.61
38,2024-02-18,235467.92,364666.07,209364.3
30,2024-02-05,495382.48,285755.1,123260.45
29,2024-04-20,878444.88,277577.55,239798.2
67,2024-09-18,260802.26,49201.16,127108.33
75,2024-04-21,267882.89,287841.59,158357.1
67,2024-02-15,845266.84,57033.98,140960.99
70,2024-11-19,12153.87,196578.32,17797.58
81,2024-04-12,409503.9,134736.96,463320.11
34,2024-11-30,196000.28,337375.63,396446.9
95,2024-11-12,714754.85,33840.88,356494.19
50,2024-02-03,789585.71,162178.99,264153.67
75,2024-11-30,17790.06,3353.23,388390.05
92,2024-11-09,871670.17,237415.38,219381.91
96,2024-04-29,735817.02,460506.21,284060.82
28,2024-06-04,376929.75,100747.89,339406.43
55,2024-02-20,960964.99,275298.34,92806.9
54,2024-05-03,208269.38,499453.38,66731.44
27,2024-02-09,353286.55,383033.2,493511.35
34,2024-06-25,649008.61,128995.39,393150.01
70,2024-07-24,95498.62,144768.37,279479.17
19,2024-04-16,450074.89,345997.29,222040.97
51,2024-10-03,428621.18,59565.33,160818.75
14,2024-01-24,55400.32,99718.86,427982.4
21,2024-03-14,391243.15,103952.35,169714.26
28,2024-11-24,339641.81,423171.39,299232.85
86,2024-11-06,699915.26,436582.88,44640.63
38,2024-09-10,910701.19,81554.39,203354.22
100,2024-08-04,81759.79,244682.4,201153.05
70,2024-05-31,39460.91,122869.17,157546.78
29,2024-02-01,982519.93,240989.86,301858.76
27,2024-05-01,874804.32,98702.19,437616.84
7,2024-05-25,54697.18,213651.58,342352.79
22,2024-05-25,479074.03,418978.91,87023.72
29,2024-08-07,687412.95,387672.49,358472.91
87,2024-02-21,242160.61,212598.36,325168.14
78,2024-06-29,77867.71,299089.92,33837.58
64,2024-06-22,888470.53,314846.46,158372.68
52,2024-01-14,490413.59,153408.1,287830.84
61,2024-06-04,267566.62,45818.91,146833.41
57,2024-01-13,880119.69,54051.61,208092.04
55,2024-06-21,71427.61,37340.93,498398.21
39,2024-10-14,25701.83,329230.92,494545.03
75,2024-05-04,945048.37,161443.85,165563.58
9,2024-09-06,937908.59,113784.51,369455.95
40,2024-02-09,719986.24,434354.84,74949.34
26,2024-03-16,7341.35,445296.03,117669.72
2,2024-01-16,262966.12,460071.87,224155.08
5,2024-05-26,330454.68,76304.63,86861.17
45,2024-05-25,757994.11,382113.12,208676.09
62,2024-02-28,372812.39,43372.76,493933.52
80,2024-10-30,715874.93,479753.51,111169.88
9,2024-04-18,971067.63,416773.65,352102.76
68,2024-12-07,283225.39,379254.9,135913.93
6,2024-10-01,8438.47,93771.23,10797.49
60,2024-05-10,23152.82,433937.5,346514.63
57,2024-02-21,719589.16,96260.85,90852.02
56,2024-10-23,986858.35,294334.49,309752.8
40,2024-03-25,27171.93,466666.12,310313.97
70,2024-01-22,389648.52,437424.87,159238.87
10,2024-09-21,101366.23,164301.59,248800.39
42,2024-02-27,338474.41,496588.84,151500.01
25,2024-05-19,259344.45,331982.68,104754.71
98,2024-06-23,458687.27,214099.05,109954.15
45,2024-05-24,347618.06,471098.35,208188.63
69,2024-08-26,769891.78,253899.04,486722.9
28,2024-07-28,169704.53,66173.49,3681.18
51,2024-08-17,446379.29,146563.93,144825.06
9,2024-09-03,829801.56,350619.48,492023.16
66,2024-06-06,823008.78,209253.96,367109.35
44,2024-01-30,843086.93,189132.44,4199.17
95,2024-05-02,260739.21,331094.93,387402.26
56,2024-01-26,266379.73,246759.61,493958.29
91,2024-10-06,66083.17,338849.63,4119.14
48,2024-08-06,383031.63,415620.02,118736.38
40,2024-07-31,762347.86,432606.45,434018.08
26,2024-01-14,776957.51,234941.53,39063.7
7,2024-11-30,998550.31,41788.78,242249.39
36,2024-08-24,265818.43,267284.61,28913.35
61,2024-09-27,243461.36,50440.4,191013.59
88,2024-08-17,485501.17,114369.04,92778.21
85,2024-11-01,63575.45,44287.4,418866.29
65,2024-02-14,955669.3,384034.96,16137.95
97,2024-10-20,299506.18,104686.13,353092.56
93,2024-11-30,81264.05,453725.79,436379.54
52,2024-06-25,13058.67,363322.36,187980.77
28,2024-11-09,772622.84,489161.81,324173.97
23,2024-08-16,508155.25,161996.32,125685.7
76,2024-11-12,200871.65,110525.73,202799.43
43,2024-08-28,26162.97,40537.47,432635.87
11,2024-11-25,831680.21,229668.73,257501.88
96,2024-11-03,47591.35,29305.4,437300.4
63,2024-10-20,853566.98,373078.15,200199.5
50,2024-06-15,208712.54,349319.47,459679.07
50,2024-09-25,160509.04,159302.18,461583.79
58,2024-02-02,960654.85,383246.77,383741.37
1,2024-08-08,394693.56,468974.7,443773.91
63,2024-06-11,703366.77,280278.56,263887.36
95,2024-04-03,732103.15,271274.75,465279.24
37,2024-10-13,518689.51,211132.51,121094.18
62,2024-05-28,417190.76,295350.42,449881.2
41,2024-02-23,341879.77,188104.55,75813.76
87,2024-05-03,612566.29,129493.53,412224.69
62,2024-10-21,821473.72,369972.09,160331.58
72,2024-08-10,346725.8,7372.16,132074.0
27,2024-07-23,279167.92,25287.76,354099.12
55,2024-09-29,550366.25,254541.69,109482.45
85,2024-10-13,98361.44,123176.91,301955.98
80,2024-09-05,37582.25,402557.62,401753.03
51,2024-01-13,457686.08,192289.11,176370.65
95,2024-01-10,119979.77,497442.61,96140.7
60,2024-02-10,90371.11,459007.01,159199.32
12,2024-01-03,974939.68,32489.84,327906.96
11,2024-11-02,97464.69,428339.27,52821.13
54,2024-11-03,825057.35,448107.06,468756.35
75,2024-05-14,45108.98,426596.65,342531.52
94,2024-01-16,686812.61,100390.77,413007.67
52,2024-07-22,845812.88,231211.18,246850.48
90,2024-09-14,964587.11,53762.78,390173.22
34,2024-11-08,348385.94,420489.7,73331.59
80,2024-03-03,892676.09,158643.93,334108.86
63,2024-08-16,429092.79,403602.79,167767.79
2,2024-04-17,853368.45,224524.75,347296.56
8,2024-07-18,15462.79,187653.83,477431.44
90,2024-03-01,347293.17,125812.43,65748.5
60,2024-05-23,301734.64,267352.11,239125.76
55,2024-09-28,170822.77,179591.11,334969.24
5,2024-04-07,871223.75,43674.11,324880.01
35,2024-02-10,915988.2,28862.66,413251.05
52,2024-03-30,782445.2,422626.47,33943.91
74,2024-05-31,354359.09,109605.73,394186.27
78,2024-02-18,245922.65,8645.81,269915.85
44,2024-06-18,182270.78,458562.79,95109.85
41,2024-05-07,278262.92,185069.69,255133.42
26,2024-11-27,747172.78,308436.99,76432.24
20,2024-05-08,367424.48,214696.49,20067.81
10,2024-10-17,183256.0,426225.06,277965.98
6,2024-10-13,126367.62,448951.95,194505.65
43,2024-02-14,861432.83,277598.14,400878.91
80,2024-06-06,279552.46,148473.25,215076.67
19,2024-07-15,459205.84,482758.53,337203.59
4,2024-03-04,230508.79,285831.9,158884.03
20,2024-03-07,290920.81,236438.18,30504.15
32,2024-06-01,670829.84,373932.05,249436.19
1,2024-02-13,942303.26,483542.89,359744.94
16,2024-11-10,707620.23,93855.81,354123.17
10,2024-05-18,705088.35,294024.17,174655.21
48,2024-04-29,220300.28,296465.33,34164.1
82,2024-01-21,71819.5,217471.28,434596.8
93,2024-08-17,838447.21,22970.86,401603.17
20,2024-08-06,705285.57,432243.75,143858.59
49,2024-06-28,160781.07,13714.85,461004.74
60,2024-01-20,197589.41,209755.29,436313.09
28,2024-09-28,237756.19,112689.59,338264.87
47,2024-06-21,420369.05,165719.77,189405.78
34,2024-03-07,107152.39,25914.01,32393.63
83,2024-05-25,271661.73,394807.97,310043.15
25,2024-08-03,413857.0,210123.42,237554.32
74,2024-04-20,34774.17,28804.81,299957.96
24,2024-12-01,572623.32,219016.16,303651.72
96,2024-10-20,618578.57,326230.45,101739.65
52,2024-07-15,888879.23,11952.11,442073.7
99,2024-01-24,247460.33,448450.79,285959.35
48,2024-09-01,784157.43,45709.32,227140.53
23,2024-11-26,639655.87,52786.03,398978.73
58,2024-11-11,859621.44,95352.49,364961.96
57,2024-12-01,121381.9,366968.51,144382.96
27,2024-08-11,913788.48,489083.12,306542.74
69,2024-02-03,689769.16,480387.43,67515.65
70,2024-04-18,361911.79,379695.37,320355.49
88,2024-10-18,57882.56,263635.24,350273.65
77,2024-07-28,241086.89,182070.02,235620.21
83,2024-01-04,980997.32,283265.24,290341.02
77,2024-12-09,611620.21,96919.1,148797.21
18,2024-08-19,234636.76,125659.79,201190.49
80,2024-01-13,236223.62,345578.42,22036.84
5,2024-03-20,512300.26,199373.19,115515.31
33,2024-10-21,522707.51,315827.94,330534.44
1,2024-04-23,690839.95,373327.57,151343.14
78,2024-03-30,83219.74,281089.58,101661.38
43,2024-06-18,746198.92,69384.89,392615.36
95,2024-01-21,12544.2,205370.92,369747.7
33,2024-06-09,140128.46,456601.12,447298.62
42,2024-03-15,649888.52,124941.55,172737.98
96,2024-09-24,60916.46,338833.4,328448.36
1,2024-10-26,405654.11,355550.54,309266.58
44,2024-07-21,512637.45,67273.78,144786.22
5,2024-07-20,609746.22,327081.22,234519.8
10,2024-07-13,112278.07,168435.83,21328.14
51,2024-10-26,931385.55,87958.48,346444.12
4,2024-04-29,94968.31,327137.58,195545.47
40,2024-06-02,528112.52,290084.54,167900.72
26,2024-02-06,120523.45,80811.49,210860.2
91,2024-05-04,819724.02,462446.26,158896.62
23,2024-07-10,532807.28,8627.16,172978.54
28,2024-07-29,425576.11,248556.09,465055.89
33,2024-09-24,674723.43,29906.05,492340.78
82,2024-05-24,144243.51,5322.96,408238.29
15,2024-07-07,970265.93,338111.46,177824.46
96,2024-04-29,718691.06,484303.98,273073.17
81,2024-09-28,544289.32,441112.92,298627.71
63,2024-10-20,642122.12,60103.43,195081.26
80,2024-10-26,173165.4,126817.15,13985.15
76,2024-08-31,883564.43,388438.48,129799.18
91,2024-01-19,398245.24,435935.15,90667.52
58,2024-09-15,692541.68,446713.39,167212.26
87,2024-09-20,284754.97,392550.81,360544.65
24,2024-03-06,299257.39,238184.99,410887.58
41,2024-01-21,342401.51,92489.15,257946.02
11,2024-07-02,123383.75,106402.64,99025.28
54,2024-06-28,539450.74,267688.85,334921.66
45,2024-09-11,996855.62,307344.15,148530.86
10,2024-03-16,238004.23,400576.13,284443.1
28,2024-09-22,110415.35,495624.33,202701.08
72,2024-02-08,708337.73,438119.93,91744.68
55,2024-01-05,530468.66,407212.71,37406.78
63,2024-05-16,288378.66,376335.92,166936.82
72,2024-02-25,170176.13,250516.15,404932.63
74,2024-05-26,21449.64,167231.14,487249.36
46,2024-01-18,305647.47,372841.35,280289.86
8,2024-04-23,959151.14,438274.22,91161.5
56,2024-10-04,560999.98,57606.53,410603.59
12,2024-07-03,136843.17,427933.59,28228.23
92,2024-11-24,961683.83,259523.17,198296.5
41,2024-07-24,264861.09,387003.08,333166.43
83,2024-08-20,939412.16,490771.62,464523.99
51,2024-06-14,901022.27,415148.25,487719.09
84,2024-07-09,495127.8,186622.24,81251.93
39,2024-12-16,476548.26,319672.88,193415.8
10,2024-06-10,917657.03,339107.92,102952.0
79,2024-06-26,33138.88,377864.05,425788.65
46,2024-06-27,410532.76,481141.93,413358.63
26,2024-11-29,84032.25,379786.31,104796.63
86,2024-06-25,91176.04,444594.13,297175.51
47,2024-10-05,267941.65,493178.65,418299.35
28,2024-05-19,420439.96,61198.64,400717.16
81,2024-02-21,668695.12,199235.16,103678.75
35,2024-03-15,264244.96,110993.46,170109.67
9,2024-11-09,340094.87,251835.5,213076.29
16,2024-07-27,368574.19,307839.31,117842.88
54,2024-07-20,598157.48,103356.88,445562.46
51,2024-01-10,667326.7,165133.87,29625.04
15,2024-03-19,486388.75,102271.89,35411.3
70,2024-05-07,479309.35,69353.02,208377.11
25,2024-10-02,248025.37,71805.69,92987.63
76,2024-02-15,966826.44,276348.84,365057.17
30,2024-06-09,158825.94,259433.38,357135.94
93,2024-03-13,867320.14,317268.56,139327.38
58,2024-08-06,361101.34,182861.25,405048.87
50,2024-01-26,365277.57,3334.97,279239.92
81,2024-08-22,603349.42,18942.8,128450.54
94,2024-03-10,477678.23,264266.79,278628.77
56,2024-11-06,814370.38,42900.11,120874.08
100,2024-02-05,835425.08,398003.57,256733.34
23,2024-12-15,508388.37,133458.53,145486.06
9,2024-01-11,686467.58,2520.32,236296.84
88,2024-11-28,166926.25,68052.1,173462.73
61,2024-04-21,237554.47,114791.22,377610.28
80,2024-01-28,770155.29,227716.88,167541.91
53,2024-01-21,35537.69,110528.62,324110.95
53,2024-10-27,476781.4,251894.84,429050.37
92,2024-10-04,997401.36,80990.44,19551.28
79,2024-01-27,582995.92,223119.35,173367.67
37,2024-07-08,206626.76,49368.62,189538.45
23,2024-02-18,853708.37,183063.72,257445.41
89,2024-04-21,151445.78,401472.64,13666.96
37,2024-01-02,440863.36,294732.33,465477.24
41,2024-09-20,874406.11,152575.14,131217.78
10,2024-03-31,345588.08,370182.08,499815.28
79,2024-05-25,955818.52,316634.64,200346.97
37,2024-07-04,68642.15,481628.81,169799.32
6,2024-11-15,366311.58,135685.58,320564.72
82,2024-10-29,240465.99,324373.08,114317.6
50,2024-09-16,689641.24,8595.53,203007.44
20,2024-09-17,214555.84,23157.37,67685.72
31,2024-03-01,314213.98,103828.91,23287.13
62,2024-10-02,495517.25,334791.45,213140.68
94,2024-10-26,210286.13,112698.96,280001.29
73,2024-11-11,815326.73,338778.52,5549.16
31,2024-11-24,721040.9,67896.84,395575.27
56,2024-12-09,997719.11,387696.92,203012.39
22,2024-12-03,694337.67,27375.3,246446.48
27,2024-09-13,402525.52,277787.81,22881.4
49,2024-08-05,325671.07,424828.13,143996.54
36,2024-03-12,301082.86,427265.85,267625.85
9,2024-05-22,966606.14,323544.93,460752.13
3,2024-02-10,566267.49,39387.2,5486.96
55,2024-05-22,78295.05,318790.22,256620.96
91,2024-11-10,119894.72,236370.69,399014.94
68,2024-10-11,989797.78,159592.03,53258.52
18,2024-10-31,43342.49,344686.38,32844.75
72,2024-08-30,246303.1,255261.4,50855.24
74,2024-03-09,80826.17,314942.03,174083.98
90,2024-04-03,772590.54,454387.3,259429.96
7,2024-05-31,86776.17,22080.3,488008.93
9,2024-11-02,572382.8,261641.87,488001.63
51,2024-04-22,947357.09,242981.11,108580.02
85,2024-02-14,364688.69,290846.95,14614.97
39,2024-02-23,238308.65,339214.2,317879.0
47,2024-09-26,73672.98,394278.46,237800.43
81,2024-09-11,19539.39,241548.64,329129.98
100,2024-11-13,568996.03,397570.76,491436.94
26,2024-10-29,875169.49,241219.2,359401.66
88,2024-04-13,920807.39,249226.89,89651.82
43,2024-04-19,643495.22,340088.4,99999.77
29,2024-04-13,971524.55,47690.84,60847.91
25,2024-07-14,487216.14,319153.15,191106.95
70,2024-11-30,905426.34,305313.3,81206.69
78,2024-08-06,797788.34,441767.99,174148.88
39,2024-01-10,502259.23,366075.26,255444.03
7,2024-07-30,827337.6,349396.29,91314.52
46,2024-05-15,656434.74,492986.16,68435.05
80,2024-11-10,9637.72,119792.91,343886.35
83,2024-04-08,52099.0,10105.88,376930.94
6,2024-04-07,918599.15,119753.55,237323.99
20,2024-09-01,491334.68,353902.87,73621.84
15,2024-03-08,716883.76,321286.53,255923.76
89,2024-03-19,799701.47,11664.61,374190.64
13,2024-12-12,660625.79,409857.88,218042.11
97,2024-11-01,201088.82,478525.18,145420.88
11,2024-09-29,157673.14,434438.2,83918.59
66,2024-10-14,785099.64,493506.83,439314.36
86,2024-05-24,82486.53,74300.5,477932.13
42,2024-10-08,429107.58,267005.64,402265.54
19,2024-09-25,968711.17,188096.24,415685.66
96,2024-09-09,950566.21,430808.4,138209.35
6,2024-08-20,287469.7,368730.87,11483.01
26,2024-05-08,695385.11,60776.54,176185.16
52,2024-01-25,230526.58,224130.06,410714.92
37,2024-10-14,156888.24,72848.59,305690.79
59,2024-01-06,319172.05,371907.56,91274.06
97,2024-04-28,173194.65,421784.38,491109.7
3,2024-11-22,96436.19,476698.5,345674.47
74,2024-08-26,47858.33,357392.97,447905.97
26,2024-11-20,580806.79,402773.61,136521.16
5,2024-03-31,449646.84,445715.16,299314.18
72,2024-01-08,380192.95,177355.59,481149.97
66,2024-09-08,228946.28,310036.68,433538.69
22,2024-09-07,444649.26,28693.26,99433.06
67,2024-11-20,637206.16,210714.12,240584.82
59,2024-12-05,707362.71,433232.65,120570.68
12,2024-08-14,782628.24,378561.27,472963.29
7,2024-03-11,476224.2,498917.59,239958.94
64,2024-09-08,447487.72,26080.38,479980.31
81,2024-03-14,822508.76,314624.91,9214.28
76,2024-11-09,160767.44,274956.15,234262.64
98,2024-01-18,693852.05,107025.62,447054.34
26,2024-10-03,536405.9,186281.58,230299.58
67,2024-02-05,54199.27,499860.48,247823.27
23,2024-10-25,649944.06,434975.43,101784.95
59,2024-10-18,190130.07,443983.95,49193.38
28,2024-09-22,956959.11,182973.5,78416.93
92,2024-02-29,627308.79,210157.27,22182.48
68,2024-07-18,337712.79,350275.21,176767.76
88,2024-07-18,360844.07,397565.18,395111.88
64,2024-05-24,915544.44,156830.8,370619.85
16,2024-07-01,829757.55,79404.02,294949.25
16,2024-01-22,582217.33,429391.59,56337.03
92,2024-02-16,169994.61,219983.64,98424.03
85,2024-07-06,597544.64,388717.14,217364.22
37,2024-04-28,716921.98,344677.89,494549.5
18,2024-07-25,854741.82,67985.97,190109.33
87,2024-05-16,330462.62,11913.41,332393.91
34,2024-03-04,386810.78,33270.04,271358.0
59,2024-06-10,623460.32,69646.92,227393.12
52,2024-09-10,807089.43,11709.91,104324.88
48,2024-03-07,861397.96,55579.43,399707.05
33,2024-05-07,789535.16,229556.04,92135.66
51,2024-09-28,577851.99,266109.92,213287.89
5,2024-12-02,548595.53,42043.83,249190.52
31,2024-04-29,406865.9,9567.7,325122.41
38,2024-07-07,255486.94,383091.96,169166.27
52,2024-07-24,333965.3,194734.09,400313.35
24,2024-06-12,169677.39,25738.27,492589.69
24,2024-04-03,292494.28,321849.48,74096.93
32,2024-03-19,409160.84,209363.35,395333.9
55,2024-10-01,925373.56,353312.22,16960.33
11,2024-03-31,564340.85,323064.35,73655.25
35,2024-09-15,234049.52,285780.9,257102.7
62,2024-08-24,273608.39,196654.87,281376.22
60,2024-06-13,785626.46,440256.26,18001.28
30,2024-07-30,679164.17,465492.06,269648.63
16,2024-09-29,766964.27,235807.45,57862.2
53,2024-02-14,651434.68,417841.71,90893.75
86,2024-11-22,530442.45,220878.16,303955.77
87,2024-04-04,226671.97,464822.63,218654.59
5,2024-03-14,70503.53,66322.17,97042.86
41,2024-11-05,596144.87,228123.31,454604.68
35,2024-01-03,385209.05,82775.15,202684.09
40,2024-09-12,520133.22,465555.18,136910.38
62,2024-10-20,991499.9,291703.23,16542.21
6,2024-07-27,420196.69,283982.0,383912.17
51,2024-10-13,785309.45,17047.14,27770.81
19,2024-11-04,712875.28,171351.12,242598.32
74,2024-11-01,763549.21,25303.28,314570.27
27,2024-01-19,271261.62,306100.92,314967.46
9,2024-02-19,157127.27,407325.74,381580.86
85,2024-07-29,39499.92,245465.14,476426.47
5,2024-06-28,862657.41,369839.4,192692.69
43,2024-04-14,871197.38,197141.73,325899.53
22,2024-06-08,129667.76,341877.9,353234.02
49,2024-09-02,469855.12,205706.79,181772.7
6,2024-02-09,987937.41,80124.17,454968.01
29,2024-01-26,621230.18,270362.11,22745.58
25,2024-10-22,443954.81,472233.67,255454.66
88,2024-01-01,31750.61,416656.66,319376.25
21,2024-08-12,600806.6,463139.13,329109.31
2,2024-03-25,106142.47,257993.18,31263.39
49,2024-04-25,743189.54,166862.36,33800.95
71,2024-03-04,260088.21,339015.4,82422.33
14,2024-04-23,664443.04,86545.34,300336.6
41,2024-02-27,639005.86,227686.64,112649.08
45,2024-09-28,121810.09,122475.94,439119.81
54,2024-07-13,529747.49,55437.28,355390.91
94,2024-03-20,312514.92,202128.03,454481.0
91,2024-06-16,278025.36,331411.69,139449.76
92,2024-10-26,630149.35,296897.75,72421.67
24,2024-04-09,51362.69,138829.4,439110.62
51,2024-01-03,43723.51,356545.11,15496.37
5,2024-08-20,443751.77,238566.97,17886.81
33,2024-01-28,563708.24,158899.29,420465.64
31,2024-01-16,133284.85,142819.41,337141.36
99,2024-01-21,633047.13,462663.84,148612.57
25,2024-10-26,63800.42,384786.67,125630.67
73,2024-07-21,959712.02,123112.4,59380.88
28,2024-07-20,624285.53,82108.9,223964.52
21,2024-05-21,726030.34,292662.29,353240.96
27,2024-04-23,610816.18,326374.29,461005.31
39,2024-06-16,792542.7,97863.81,196354.95
3,2024-02-11,625129.36,459615.84,121132.32
23,2024-05-19,430089.16,231627.97,309737.58
63,2024-11-03,905807.25,36493.45,498527.97
73,2024-06-23,87537.29,396250.92,377013.86
1,2024-11-14,89875.26,231519.14,379623.64
10,2024-08-31,506465.97,429170.05,421576.28
7,2024-05-30,811937.87,131331.58,125192.16
92,2024-05-26,928569.76,413895.77,477717.38
27,2024-11-29,374112.55,405208.65,231733.87
90,2024-01-07,105740.5,313038.2,112901.58
81,2024-01-03,551582.54,70649.21,294404.18
35,2024-07-17,547122.71,432582.79,180118.82
58,2024-11-25,438564.85,10241.5,46924.61
11,2024-08-30,675704.04,284880.52,370155.38
64,2024-09-17,221190.37,59308.72,199178.27
56,2024-08-25,981015.44,241188.79,416415.0
33,2024-06-15,288114.71,93227.53,112455.43
62,2024-06-05,503265.57,40516.37,455503.21
44,2024-10-17,711473.71,239117.18,455587.25
21,2024-06-11,129786.48,313215.55,126159.2
89,2024-04-20,606467.04,437985.38,99439.44
91,2024-07-21,683029.17,6370.94,134908.59
19,2024-10-06,488266.93,434856.19,412529.66
63,2024-10-17,276962.08,177856.92,158671.77
87,2024-02-23,204275.09,30270.74,129749.35
3,2024-04-03,950875.07,302528.07,128188.73
21,2024-04-18,81907.56,195544.7,321654.4
88,2024-01-17,139928.77,443023.85,343392.4
3,2024-03-13,64355.9,237786.64,119722.44
97,2024-07-03,196697.06,264988.55,430588.11
60,2024-03-19,236447.5,457445.15,121832.42
83,2024-06-28,424332.2,141073.16,456028.08
44,2024-11-30,976074.58,283371.13,198918.37
81,2024-09-19,464776.7,282585.39,229501.58
60,2024-06-18,920114.47,340751.32,72216.02
85,2024-08-20,949536.08,142647.53,38450.55
53,2024-04-08,892735.68,433591.53,210867.77
51,2024-05-26,891052.6,346786.07,265005.28
98,2024-09-08,547922.11,373432.06,93547.93
44,2024-02-09,27282.18,314727.28,156066.56
77,2024-08-02,503301.3,105748.91,29677.85
27,2024-01-16,74395.17,372270.87,480246.44
88,2024-07-29,127210.2,278613.13,401731.47
80,2024-07-11,66590.21,194404.61,48814.9
11,2024-08-26,874729.94,420641.52,495834.67
16,2024-07-14,752365.05,424598.67,463552.88
89,2024-10-05,699581.71,166858.71,87722.98
26,2024-09-05,121566.09,207606.74,260763.41
87,2024-07-18,151950.17,163103.12,296765.02
83,2024-12-12,752077.26,409048.39,115289.08
70,2024-05-23,533962.86,461767.69,263910.85
99,2024-10-29,154512.63,232312.46,121594.27
44,2024-11-27,488680.08,210459.56,69624.6
89,2024-07-27,848048.09,207811.86,308643.02
1,2024-03-03,817027.41,117737.13,208825.62
33,2024-02-06,904723.06,301904.71,471029.72
71,2024-05-14,509965.61,64085.74,411116.25
90,2024-07-13,947401.14,22323.27,253460.84
36,2024-09-28,812394.87,255717.28,497532.88
45,2024-10-29,428238.03,291876.31,167935.21
66,2024-10-01,405316.89,144919.31,366757.44
93,2024-04-11,607178.61,464410.41,195202.23
42,2024-10-26,394091.71,334876.4,67675.39
19,2024-09-18,398691.56,48847.41,5529.14
96,2024-04-24,967170.98,187317.19,239514.94
70,2024-07-28,868484.67,10745.21,444641.52
93,2024-05-12,572813.63,130368.29,400551.66
17,2024-07-24,592518.7,402110.41,196047.36
1,2024-06-15,105616.24,355779.39,213100.06
86,2024-03-27,767380.69,67649.22,278809.28
73,2024-07-31,435022.1,264092.63,297328.39
98,2024-08-06,693748.09,429328.56,56218.36
87,2024-12-14,340869.7,355967.83,422253.65
1,2024-05-31,240865.64,364876.68,300564.83
15,2024-09-27,656073.0,120863.08,265086.06
79,2024-11-27,832546.41,383667.38,366316.01
49,2024-05-11,716617.14,245932.16,396023.27
61,2024-02-25,815129.29,203425.61,38501.78
34,2024-01-09,742044.38,17078.35,162943.92
89,2024-04-16,930010.85,399699.39,343206.03
77,2024-06-10,181638.93,156374.26,200543.57
60,2024-03-19,160501.45,129990.08,309167.75
8,2024-08-31,512446.7,194265.26,168804.74
99,2024-01-28,600781.02,220123.4,26150.13
45,2024-02-09,352205.44,471672.96,481581.65
50,2024-02-13,385877.83,150066.0,269610.2
17,2024-04-03,445691.25,383235.85,24980.36
68,2024-01-19,634715.7,144939.83,296520.49
51,2024-10-30,339156.96,25448.71,454975.49
78,2024-10-30,761477.11,407489.52,265005.88
90,2024-01-28,540004.94,222502.94,86852.12
37,2024-08-24,777407.32,218845.81,79452.05
36,2024-10-29,849527.59,160320.03,462643.22
84,2024-04-30,83857.61,17953.29,149445.88
27,2024-07-21,485674.92,45487.02,466816.84
98,2024-01-01,540810.31,90218.22,10833.69
23,2024-06-22,178262.43,324053.78,45479.41
86,2024-07-08,542953.4,469978.32,256517.69
64,2024-08-06,74994.31,273342.04,307519.42
39,2024-07-11,963086.01,406619.32,51500.28
39,2024-07-17,472889.09,226178.98,495973.87
17,2024-05-03,350535.95,35584.79,388101.86
32,2024-05-28,183112.43,243333.45,207794.09
80,2024-01-05,150239.94,267627.43,398444.95
20,2024-12-15,343265.23,371221.88,393884.78
81,2024-08-04,236832.57,115398.53,144721.42
43,2024-05-11,479041.17,74752.47,417791.97
84,2024-07-27,693617.8,294797.81,475413.15
14,2024-10-03,416506.79,171312.69,164552.55
28,2024-08-08,233398.34,116054.92,377354.53
