transaction_id,client_id,date,amount,transaction_type,merchant,location,fraud_flag
f90b79cd-4687-4bed-b512-54b483cba6d5,8245,2024-10-08 12:17:33,-3421.33,Credit,Bennett-Thomas,Nicoleland,0
2182ea38-f19a-4d9e-b7ee-3e2c52b4607b,8031,2024-09-22 15:34:58,1471.56,Debit,"Perez, Guzman and Hernandez",North Amanda,0
299c000b-a415-4d7f-882e-91dc3c85e150,6132,2024-01-29 19:34:32,1719.35,Debit,Ramirez PLC,South Garyberg,0
5937e85b-efee-4542-805f-21b42218d6d3,9336,2024-07-12 19:27:58,-4731.84,Debit,Knight-Fletcher,Hamptonchester,0
31cbd523-2956-44d1-a313-8db025c76209,3202,2024-12-15 06:48:05,-344.04,Credit,Vance Ltd,Barberfort,0
82f878e8-2b41-48c0-a411-57ed6e82fa6b,3280,2024-09-16 03:35:13,912.69,Debit,Bradford Group,West Stevenberg,0
cea60d99-424f-4af4-9121-d7c8c337d8a3,5997,2024-12-09 17:28:51,-4128.23,Debit,Murphy PLC,Johnmouth,0
b9297336-afa1-453d-8ccf-d71efe38bb54,8492,2024-01-13 11:26:32,1374.93,Credit,Schneider and Sons,South Garymouth,0
59271842-a5c3-4359-b315-8109a73bc75e,7298,2024-06-25 08:32:59,-4925.66,Debit,"Greene, Newman and Aguirre",Cookville,0
31fd4069-91bb-4fc8-8fb6-3bb8269f3eb3,7727,2024-08-15 00:20:44,1320.63,Debit,Beasley-Yates,Josephmouth,0
d33d37aa-a513-48ed-b927-460b496993b4,4084,2024-06-16 09:30:42,-3447.92,Debit,Johnson LLC,Kingfurt,0
94d83dff-615a-480e-83ce-9ab323a54aa7,3159,2024-01-12 03:33:04,1888.57,Credit,Villegas-Davis,Lake Kendra,0
6ee3f4ca-09fe-4e94-81d0-a0bdbdc9e566,7026,2024-01-25 17:58:34,23.56,Debit,Nguyen Ltd,Millershire,1
1f9a5efd-8912-4d4a-a012-28a6c9e35605,4379,2024-09-22 14:26:39,-4252.34,Credit,Hayes-Davies,West Robert,1
9196af6d-f269-480f-bab2-bb5a483a7c01,6946,2024-05-19 22:06:02,-1336.33,Debit,"Patel, Burke and Tyler",Reedbury,0
e3168f39-e765-44bb-ad8d-40d724ee4ced,6120,2024-02-23 09:04:22,1010.48,Credit,Mays Inc,South Richard,0
885f559d-c98b-424d-afc8-675b355ff4f6,5569,2024-11-10 14:33:38,-1507.22,Credit,Hall-Mooney,Tanyamouth,0
e98110b7-5026-4e38-becf-59a8d53d8ee0,9746,2024-07-31 18:06:01,2660.42,Debit,"Wells, Cummings and Perkins",Bettymouth,0
252f966a-e4a5-47cd-8bdc-29e4e4e9d882,9586,2024-09-26 18:16:12,2516.1,Debit,Brown-Chavez,Loganton,0
190c9bec-5a89-4c21-8c3f-32dfe1e01928,4752,2024-12-09 18:35:44,-4428.01,Debit,Wu LLC,West Amy,0
53d8f25e-ddf9-42e1-bd6c-4aea14096447,5827,2024-08-24 10:27:12,-2408.18,Credit,"Mccormick, Brown and Holland",Dorseyberg,0
962c6843-5aff-4a74-80bd-21fd83220e7a,8755,2024-09-09 04:21:34,-843.92,Credit,Walters-Anderson,East John,0
5bed7432-a387-45dd-8fd5-89c364c7d8b7,3101,2024-08-28 11:07:38,-2481.38,Debit,"Williams, Day and Garcia",South Samuelshire,0
a750b443-f6ba-4c9f-bdb4-90888e1566ac,7821,2024-08-02 03:27:13,743.18,Debit,"Flowers, Goodwin and Thompson",South Maria,0
1e022d93-32ee-4583-b5d6-90ab3e73448f,1936,2024-10-02 09:59:54,4978.14,Debit,"Harrison, Davis and Thompson",East Bryanview,1
827ed27e-319a-4352-af74-c33272a91fbf,2795,2024-05-27 21:57:14,3839.1,Credit,"Hubbard, Sawyer and Harris",Reidport,0
6b36216d-6ffb-42bc-b8f0-598a543c83c8,2203,2024-03-24 12:43:21,631.15,Credit,George-Taylor,West Stephanie,0
0d404a12-3cba-4cfa-9a17-adef3f6f83c8,5670,2024-02-23 09:55:16,-2141.88,Credit,"Williams, Collier and Lynch",West Markland,0
fab2baf3-a389-471f-b65c-240c383f29bb,6849,2024-09-25 15:09:37,668.04,Credit,"Adams, Hart and Wells",East Jennifermouth,0
d60c89f8-5f21-472f-bc50-df9349bdd9fd,8564,2024-05-16 03:51:37,-1143.8,Debit,Pugh Inc,West Aaronmouth,0
45dedc10-1f46-4211-8552-93f24599c751,7961,2024-04-13 16:47:51,-2937.06,Debit,Macdonald-Blake,Kimberlyshire,0
89498bbc-8b7d-4198-aab6-1a4a9fe79ba0,9859,2024-05-18 18:41:55,-4984.94,Debit,"Serrano, Rogers and Edwards",Tonymouth,0
c5468da0-da59-4c2b-85c5-0ec227e287f8,1835,2024-08-06 06:09:55,2294.09,Debit,Gutierrez and Sons,Cruzshire,0
0af3f049-7b75-4411-a78b-098f74961132,8312,2024-02-22 08:53:02,2849.14,Debit,Hill-Ferguson,Richardview,0
3b6b7d65-dbd4-4960-b73b-cb45253bd5f1,7183,2024-03-16 15:28:47,-4130.02,Credit,Schultz-Harris,Ericside,0
7ebc70d8-8275-4abe-8005-571483530baa,8716,2024-01-10 05:58:36,3733.19,Debit,Johnson-Wilson,West Douglas,0
38a81474-b54c-49fd-a4c0-1a4bd75d6e43,2086,2024-11-02 01:19:08,4647.4,Debit,Stafford-Martin,East Josephshire,0
fa589c2a-f440-46f7-ad19-21d7e935d520,8395,2024-03-31 11:24:50,-4248.56,Credit,"Jones, Richards and Miles",Alexandertown,0
34bca867-6834-4f32-8bfd-8ae677bc93f1,1228,2024-11-05 06:23:11,1501.73,Debit,Brooks Inc,Port Benjaminstad,0
b6755240-2882-443e-b49f-71d5bcacfd3d,3451,2024-06-21 01:26:12,-1319.55,Credit,Neal-Bradley,Brownbury,0
9a0a2689-ab13-4bb7-bc33-95f17fa62c9a,1692,2024-09-13 07:31:01,-858.71,Credit,Hawkins-Spencer,Maldonadoton,0
b5f57c79-a5d1-4ca4-aa99-1108784800aa,4783,2024-08-09 16:43:43,3597.86,Credit,Hays Group,Garciafort,0
0ac25bcb-9dc5-4262-b7b6-e328e8239e72,8128,2024-07-19 06:31:50,-705.44,Credit,"Dyer, Martinez and Arias",North Kaitlyn,0
f2c56e1f-b0f5-4ca1-afd8-270606765d5a,2700,2024-12-16 18:16:35,-4851.57,Debit,"Davis, Smith and Carter",Brookshaven,1
bbefc49e-9004-40e7-856d-451a16433795,3208,2024-07-09 15:54:44,-2802.74,Credit,"Hensley, Holmes and Vargas",Berryburgh,0
0e53fb9f-fbe8-4143-a188-efbc57da689f,6392,2024-08-03 11:54:18,1613.87,Debit,Stewart Group,Port Dean,0
217634ff-a6ba-4598-b9cc-3a6d90452c94,6267,2024-05-02 02:23:14,1306.1,Debit,Smith and Sons,Lloydtown,0
7def65cb-434a-4c06-9959-f5d75dcd8168,8677,2024-04-15 05:42:45,-2002.41,Credit,"Chambers, Lozano and Callahan",Wrightfurt,0
371dfe87-8c88-47e1-8782-1199a6f8f2d8,2711,2024-03-25 05:10:06,2703.98,Credit,Boyd PLC,Rayfort,0
0aab8e58-7952-4db4-97da-103fb1f933ab,4068,2024-10-23 17:01:26,-3414.77,Debit,"Avila, Kelly and Garcia",Debraborough,0
234ae452-7d92-4bd6-982c-c0abcd6844da,8552,2024-04-05 17:42:49,479.54,Credit,Lee Group,Hernandeztown,0
aa151bda-72dd-42ed-be74-0a5a651220e6,6454,2024-08-08 23:09:58,-2255.62,Debit,Kennedy-Jimenez,West Jamesport,0
5404c1ec-b257-4701-9252-efd04168595a,3470,2024-11-05 14:06:13,-1300.07,Credit,Mosley Inc,Melissaland,1
9e5fc37c-3482-4c4b-b4a4-8ced857fbb7f,5039,2024-05-14 20:03:39,2845.77,Credit,Brewer-Ford,Powersborough,0
52be46a0-6b1a-43f6-90f7-ae3aa386e998,1349,2024-01-11 11:06:35,-2928.18,Credit,Walton Ltd,Hopkinsland,0
55bbf547-fa46-4e74-b6c8-a197e812b177,4036,2024-03-06 19:30:05,-3218.81,Debit,Mckinney-Mcdonald,Younghaven,0
205b550a-9c72-4309-b3ef-6049059a332b,8788,2024-11-19 14:00:53,4067.09,Debit,Nichols Inc,Lake Sabrina,0
5c741a8d-9fb8-4242-8aa8-c75035f254aa,1028,2024-10-01 00:48:13,643.43,Credit,Farmer-Porter,Cummingstown,0
6b5e9f5a-888e-4f63-8902-23dcf719b5bc,7113,2024-07-04 23:46:17,305.68,Debit,Kim-Leon,Cooleyborough,0
80cc84c8-6083-40ec-8901-1c208fe4bb7a,8691,2024-12-06 05:51:51,-2982.72,Debit,Johnson-Smith,Lake James,1
5e7d2e67-64d3-4897-8d61-12dd5f0b8d4a,5855,2024-12-16 21:54:59,324.63,Debit,"Daniels, White and Williams",Jasmineland,0
7721f2b1-5455-4171-a25a-7cd7c7d5e25e,7556,2024-07-04 23:25:34,1409.76,Debit,Townsend LLC,Andersonmouth,0
bc1aacf3-5878-4c4c-b80c-ab62a06027b1,7651,2024-01-17 23:20:20,-3447.5,Debit,Johnson Group,Port Rick,0
f5668009-4aa4-40a0-af84-42997226deae,8221,2024-09-30 08:24:34,-3944.8,Credit,Gonzalez LLC,Port Jacquelineberg,0
552ed605-39a8-44da-b564-2639fa5d9991,7977,2024-03-21 12:00:32,-1279.8,Debit,Proctor LLC,North Joseph,0
0ea9eb23-2583-4784-a136-d6d19202f61d,3023,2024-04-05 05:09:50,3854.48,Debit,Cardenas-Edwards,Walkerberg,0
e945ca60-ef08-43a1-b87b-548b79bcc8b4,1386,2024-08-10 15:28:07,-2356.49,Credit,Shea-Thompson,West Paul,0
70683973-3131-4a48-be53-ab1057164966,5786,2024-03-11 08:42:16,-4562.6,Debit,"Franco, Grimes and Allen",Shawnmouth,0
ae41d230-6c6c-44af-a89d-e4d82f4fd06f,8461,2024-03-18 21:31:52,345.18,Debit,"Frey, Bowers and Green",Henryland,0
2f2c7a29-931e-4eef-aa47-9f4df8dab2a1,4166,2024-04-20 09:04:21,3458.3,Credit,Miller and Sons,East Joseph,1
a600a9dd-0533-471c-bc4a-3b7fb1be4c3f,5910,2024-03-27 06:46:08,1687.52,Debit,Cole-Jones,Rachelshire,0
a8a3c645-2add-481b-9bbc-e877ffe1e845,2098,2024-03-22 01:26:05,-3410.19,Credit,Lopez-Jones,East Dawn,0
8a034569-812b-4aa8-a8de-6e815e06d146,7743,2024-10-09 05:28:47,-985.54,Credit,"Gonzales, Hernandez and Obrien",North Shawn,0
2fd5fddf-3963-4f6c-9bec-c0648d2015d8,4118,2024-10-29 02:05:03,-2873.82,Credit,Wilson-Sloan,South Keithville,0
3564bbd8-507a-4b4d-a969-5e74952967ed,5458,2024-10-02 20:38:22,-2351.5,Credit,Adams-Fernandez,East Madison,0
a9a20f9c-f0c9-4202-8316-4914838ca257,9824,2024-11-24 17:21:23,-2966.25,Credit,"Haley, Gomez and Rivers",Craigview,0
bf96f34b-8cc0-415c-9d04-d93e290bb38c,1729,2024-01-05 14:28:20,1383.89,Debit,Thomas-Smith,West Anthony,0
4c5c6393-c972-4c3b-b370-9fe183bf7209,3479,2024-10-21 23:51:31,201.78,Credit,"Barnett, Stephens and Garcia",New Emmaberg,0
2a0467ca-932a-4d90-b299-0d70744bc1a5,2372,2024-12-06 05:36:02,595.25,Debit,"Warner, Powers and Evans",Domingueztown,0
cea851f7-d486-4a23-8a79-dfd78e61622b,8820,2024-07-07 00:54:09,-1875.84,Debit,Hanson-Silva,Karenshire,0
f7be7241-edf0-422b-a863-2679eb47e0cf,1650,2024-03-08 15:23:54,-3730.07,Credit,Conley and Sons,North Gabriel,0
acb3818f-8fab-40fc-8ee8-1a6627129010,2841,2024-06-25 22:16:46,-4007.34,Debit,Schmidt Inc,Trevinochester,0
55b33f20-f5f7-49a2-a535-94e137fc0040,9338,2024-08-03 14:11:21,-551.3,Credit,Black Group,Lake Randallberg,0
6836f2d5-d288-48a2-b02d-6b0fd29e6fa2,2423,2024-11-09 21:36:41,75.76,Credit,Hensley LLC,Georgebury,0
47343e86-a17b-4c2d-baad-565ccc3a9d93,5528,2024-05-30 07:40:45,-2389.74,Debit,Roman-Miller,West Jacqueline,0
a546cb7c-631c-4603-be31-dbc643133210,1652,2024-09-06 16:15:36,-3288.75,Debit,"Hill, Burke and Donovan",Anastad,0
478206c7-b6d6-4c1e-b502-3ff52248c731,6124,2024-08-05 16:04:40,4733.43,Debit,Rodriguez Ltd,Port Michael,0
611a5351-d23f-48b5-994b-f037f6ca8d5b,2045,2024-09-01 07:53:47,-300.05,Debit,"Hawkins, Lee and Gentry",Knightchester,0
5cedbf7f-03bc-4120-9849-9a47e3fba7d9,3758,2024-05-22 04:29:14,-2768.42,Debit,Hebert-Castaneda,New Ashleyville,0
25ed7c36-6efb-4e16-bd3a-7deb5d48ffd5,7531,2024-01-28 08:57:53,2257.17,Debit,"Bailey, Taylor and Nicholson",Kathrynport,0
0bc8d8ee-d739-4bd7-ad89-2fa2fcad1668,4047,2024-08-22 15:08:18,2389.6,Credit,Maldonado-Sims,West Heather,0
b4fc5903-3136-43ff-8c1f-6d2d3f6a279a,8333,2024-09-24 12:01:22,-3247.18,Credit,Li-Phillips,Lake Austin,1
7cad49d5-f19b-4946-ab57-e8b2698ced9e,3748,2024-06-24 12:42:56,2397.1,Debit,Miller-Gonzalez,North Kendraburgh,0
ec535900-f129-4400-ad1a-80d895b523ab,4015,2024-07-03 09:45:33,2858.49,Debit,Cooper-Patterson,West Johnhaven,0
77efedce-7cca-4fa1-975a-5cd53c97386d,2803,2024-03-26 05:59:59,-2073.93,Debit,Harris Inc,West Melanie,0
b3ec77bd-aa1e-4f21-988c-6f054bc95161,7994,2024-01-07 10:43:55,3500.44,Credit,Henry PLC,Aliciaville,0
3ab1943b-95aa-463f-90b6-c7c0ea23fa79,7443,2024-01-17 05:32:08,-3722.52,Credit,"Gibson, Garza and Morgan",Gwendolynberg,0
b1448cf7-8bc7-42db-97e4-35c94e738927,2826,2024-01-18 02:59:22,2552.21,Debit,Ortiz Group,Thomasborough,0
28aa2f12-af95-49d4-9abe-0e1b6afeef6c,9855,2024-12-03 18:03:20,-2149.35,Debit,Douglas LLC,East Christopher,0
f9c37b0b-fa4b-4b77-831b-04031a694a1e,4822,2024-04-04 01:10:14,-1723.42,Credit,Smith-Klein,Williamschester,0
bd4308aa-dac7-4f08-a440-d5af7e90d4ad,8295,2024-08-14 11:15:08,4978.24,Credit,"Moreno, Humphrey and Hartman",Jamesland,0
7982f27c-7b2b-48d8-8576-c81a496652c8,4690,2024-11-09 10:13:50,-1336.84,Debit,Jensen PLC,Randyton,1
8f156f3b-e514-4512-8242-3773036947d1,3190,2024-06-18 21:01:44,1461.42,Debit,Cruz Ltd,Andrewside,0
e59112de-e029-43a7-9473-355ad9e2986f,9426,2024-06-21 15:28:38,3976.52,Debit,Bailey LLC,North Jessica,0
5023d4d2-6c45-48eb-b6b5-e4015f9d3685,6379,2024-08-31 09:47:26,3021.07,Credit,Martin Ltd,Brianberg,0
5df40df2-04e7-41a9-a4d7-da3a8dd0f145,1909,2024-06-27 13:09:33,-4991.12,Credit,Reynolds-Rice,Port Willie,0
20363aae-db92-4ed7-907a-287d9a0b38da,4836,2024-12-16 11:20:11,-1658.48,Debit,"Richmond, Davis and Ramirez",Nunezberg,0
75a77bde-84c7-4593-9be5-45d7c09e59f0,9448,2024-05-10 20:06:04,-3318.2,Credit,Richardson Group,New Robert,0
938927dc-08c9-42e1-9bfd-47dfee6d7b6c,3137,2024-03-23 10:00:08,2055.22,Debit,"Thompson, Simmons and Ortega",South Andrealand,1
b721385f-efc6-4e40-86d9-2bb6a327e666,9917,2024-01-23 13:18:39,1887.09,Credit,Freeman Inc,South Riley,0
713f8aee-3624-44f1-a2d7-50876236c22f,6670,2024-08-31 02:32:26,4409.66,Credit,Dunn-Lowe,New Brooke,0
6ce2d76d-7939-4e76-a66a-f48baa302985,8770,2024-05-09 10:04:32,-3689.62,Debit,Rodriguez-Williamson,Port Megan,0
d1059f35-3dc1-47a6-9f00-bf1947d10ad6,1486,2024-06-26 23:59:27,272.81,Debit,Hicks-Brown,Atkinsonfort,0
72868f0d-7fc4-474d-9da8-1e0306e87b3c,6524,2024-05-26 00:09:23,-4161.14,Credit,Buck-Reyes,Guzmanmouth,0
a5e1d78f-d4b5-4505-ae7b-57e3e92bea84,3551,2024-07-26 09:06:41,86.93,Debit,Howard-Kennedy,East Jenniferstad,0
5a8141a6-c1f8-429e-895d-793c434f6547,7207,2024-09-13 20:33:40,3433.35,Debit,Shaw-Huffman,Cindytown,0
accf6e34-0e19-4025-b210-3b4a36514c50,3178,2024-03-23 19:08:21,-3737.95,Credit,"Shelton, Sanders and Molina",Courtneyview,0
7ce28916-02b6-446f-bff1-3d3ea085f85d,4570,2024-05-10 04:01:48,-3110.52,Debit,Johnson Group,Jenniferfurt,0
4f5ec695-562c-4712-aff5-7b60d5dbd838,3855,2024-08-31 18:15:26,-2593.45,Debit,"Mcdaniel, Reed and Lewis",East Troyborough,0
c41dd167-2cd0-4972-ab9b-841f751b1c65,6202,2024-07-03 14:11:48,1653.36,Credit,Bowen and Sons,Barronview,0
ae695f1e-53f5-4e39-b1d7-cb646531d16d,7383,2024-01-22 17:21:38,1736.09,Debit,"Turner, Dickson and Kelly",West Zacharytown,0
2c06122e-13cc-4f32-9ddf-e20dab934bf4,2152,2024-09-28 09:13:01,-3825.5,Debit,"Jones, Gonzalez and Byrd",Brownbury,0
a9f6aaae-278a-4161-8fcc-fe07a203d213,7284,2024-02-28 19:56:11,-918.13,Credit,"Cannon, Herrera and Campbell",New Isaacfurt,0
b8a72712-714a-4dab-9fd1-d47e66233f31,3338,2024-08-26 12:10:52,-2225.12,Credit,Maynard-Wright,Thomasborough,0
a16ff66c-8aa4-4f1b-8afd-e8140658466f,5878,2024-10-30 19:22:52,2675.01,Debit,Stark-Porter,Lake Earl,0
19871090-5036-41dd-a1cc-a99788a45857,1688,2024-09-09 06:52:40,-2523.4,Debit,"Ford, Shepherd and Mccormick",Josephview,0
6c8190ad-1fd8-40da-b183-21f2f097bc71,6819,2024-05-06 06:43:59,-4302.07,Debit,Smith-Fuentes,Lake Raymond,0
e92ba785-184f-431d-a714-df1a74402095,2721,2024-04-25 01:08:17,-3424.19,Credit,Skinner-Smith,Swansontown,0
ea28fd81-ace4-4af4-89c9-942c2960f0e5,4127,2024-04-09 22:44:33,1788.85,Credit,Ayala PLC,North Crystal,0
dd075cc0-6a8b-442e-9abb-1154d9044cef,5441,2024-03-09 08:10:08,273.89,Debit,Anderson-Smith,Dariusmouth,0
4a922f0f-095d-4fc3-b07b-72334a1cef53,6103,2024-07-16 07:36:11,270.44,Debit,Perry-Booth,West Vincent,0
2f5e154e-bc44-4c0d-9877-a11e85e7d1c6,5601,2024-04-21 23:48:28,-3468.5,Credit,Tran Ltd,Lopezville,1
02997e47-f331-4f91-bc89-d26605780a3d,5298,2024-02-28 05:29:25,3890.69,Debit,Jackson-Cooper,Danielview,0
1ed307ca-9b5d-493e-aae6-3a1c35d8e2f8,4632,2024-11-05 10:05:08,3912.62,Credit,Williams LLC,Wrightburgh,0
68f3daec-8489-4898-b371-8c87e4824fde,3136,2024-10-03 00:43:36,-1102.14,Credit,Hancock Group,Bethanyfort,0
b5ac8ff7-b007-43b8-a1b1-cbf7d798d294,4708,2024-02-23 12:53:25,-107.18,Credit,Montes-Lambert,Sarahport,0
a8286c4a-2751-44fd-b2ea-fb199d732be5,9243,2024-08-29 11:31:26,-3412.54,Credit,Velez-Robinson,Thomasport,0
9274e643-62c1-40b2-8da5-c1cc018c5e4d,5922,2024-06-08 23:34:28,859.58,Credit,Caldwell Ltd,West Heather,0
43db9a21-c50b-4ab7-81e3-524627ec333a,8375,2024-03-31 13:15:15,-423.05,Credit,Lewis Inc,Lake Joseport,0
76b62953-59d0-4cf7-b0d9-c2d97908e3c4,6889,2024-02-27 07:27:36,-135.95,Credit,Smith PLC,Kylebury,0
12fb3df9-ae07-4919-9e3c-dd819ff86d6c,3397,2024-11-24 13:00:20,-1190.52,Credit,Hood-Henry,Lopezside,0
13b4c3ed-9227-45e6-896f-f78bfac77653,6250,2024-05-11 22:38:11,-3007.3,Credit,Nichols LLC,Richmondport,0
51316327-8b7f-4e65-95b5-dabe9faee139,5832,2024-08-15 02:58:20,-746.95,Debit,"Dickson, Jennings and Taylor",Kellyville,1
99c81984-94fb-4913-a3ea-e946f4c9774d,8725,2024-07-13 12:31:11,4996.51,Credit,Lawrence-Mcdonald,South Christinaview,0
b06df11e-b150-418e-aa25-0ee9233c5e5d,6266,2024-03-14 02:58:42,-573.49,Credit,Phillips Inc,Rebeccabury,0
32c20766-9870-461e-a5e7-20b4494ba80f,2615,2024-03-17 12:47:09,2725.25,Debit,"Bailey, Smith and Brown",Serranoview,0
2e608b57-394f-4495-8cdc-998f2c18b9f8,2215,2024-07-01 23:25:02,4279.31,Debit,Vang Inc,North Leslie,0
7a40fb47-d43f-4b18-87ef-67a951bb450d,4974,2024-06-10 05:49:23,-4830.22,Credit,"Parker, Dillon and Hart",Hickmanfurt,0
79c40efb-6fe9-4609-9522-cea6daebc4a5,7718,2024-03-28 13:14:32,-4915.75,Debit,"Hamilton, Stewart and Rhodes",Boydville,0
9578cc8b-0cb0-48c5-bd48-8f7518c7f642,4616,2024-06-27 22:18:36,848.18,Credit,Williams-Jones,Donovanmouth,0
82e8f044-d634-4c68-b99a-da330f23ebab,1257,2024-05-30 09:07:02,-2181.96,Credit,Hartman Group,Lorettamouth,0
b20e858b-794d-41a2-a0e5-6e665fc7669b,2186,2024-10-22 10:48:56,3888.02,Debit,"Holmes, Mccoy and Mendoza",North Loretta,0
89124a47-9a28-4eb7-9011-995a1124de6f,3965,2024-01-09 20:19:23,-2896.73,Credit,Simmons Group,West Grace,0
07e977a0-5d87-4af1-b979-32cbe95adf44,4048,2024-08-27 01:12:41,-284.71,Credit,"Clark, Bradley and Patel",New Calvinbury,0
1c2c0b52-1902-4152-972c-b1817a147c58,8789,2024-07-22 14:33:51,-1579.83,Credit,Hall-Johnson,East Shannonshire,1
306c81a9-ef06-4d93-8b4c-50ed7f2d39f7,7791,2024-12-04 22:21:49,2587.25,Debit,Crosby-Turner,Lammouth,1
23bdd88a-0f60-42fe-97d7-0bbdabfda9c7,4719,2024-02-20 21:25:31,-837.48,Debit,"Rice, Cole and Jenkins",Lake Stephenstad,0
fd9c5410-89de-4070-b314-5543590d965b,2500,2024-06-03 18:43:27,-2897.58,Credit,Jones and Sons,Colemanland,0
d76d1d2e-6a80-484a-b834-159f1b205453,4861,2024-05-05 19:42:41,-3729.69,Debit,Boyd-Ortiz,Lake Patricia,0
01326166-cba2-4e0b-981c-f7bd8b028a76,8063,2024-09-15 15:43:20,-2934.81,Credit,"Smith, Diaz and Hughes",Meganton,0
25f1ab92-1696-42a1-ad15-83fe2793a9e2,7104,2024-01-13 07:38:27,-3163.88,Debit,Reynolds and Sons,Owensmouth,0
2c1d2201-2387-4967-b507-1403dda42f40,6947,2024-04-19 22:19:27,2681.83,Debit,Vincent-Drake,Lorichester,0
af167f33-0e9a-438b-a5e8-d465a96ead5d,2953,2024-08-11 02:24:14,-4057.91,Credit,"Graves, Perez and Smith",Gonzalesmouth,0
ca02ca3c-69e6-4a05-b232-13241bdf1a26,8695,2024-04-28 23:50:48,4152.54,Credit,Hunt-White,Port Raven,0
609de09b-6f72-47f9-8a9a-4146b50e2897,5999,2024-02-22 03:50:50,-3173.14,Credit,"Adams, Herring and Skinner",New Erin,0
f5880705-c370-46ae-906b-d704122438b8,1534,2024-04-23 12:40:10,-3596.69,Credit,Garza-Anderson,Lake Jeffreyton,0
de465b6b-b083-41f9-8eb4-b21c28f2716e,9381,2024-08-31 18:26:58,-1956.83,Credit,Krueger-Davis,Johnbury,0
c7f1e203-44ab-4db4-b9f3-d9db079052f8,1439,2024-10-31 20:39:34,-1354.76,Credit,Finley-Dominguez,West Christopher,0
62d24045-e53f-4e4b-b5cc-b37ee8ca7c32,9056,2024-11-27 15:13:22,4091.05,Credit,Rogers-Burke,New Laurenville,0
f1ef6929-c369-4b68-9c09-826c9544563b,4752,2024-07-20 06:49:58,4695.87,Credit,"Shelton, White and Brewer",North Michael,0
d402c4d7-be87-47a1-bd05-35188fc79427,5291,2024-06-06 21:14:21,3821.52,Credit,Grant PLC,Davenportport,0
1a6ef87b-1318-46a1-a954-800df2ea1e65,4295,2024-09-06 03:14:45,1885.26,Credit,Ramos-Erickson,Ricardofort,0
191e5d2f-0e7d-41cb-a3aa-a99b0bfdef5c,4316,2024-10-29 13:12:17,-1450.83,Debit,"Randall, Burch and Hunt",Terranceside,0
5b30c904-aafa-4579-bfff-2c23dea375af,9094,2024-10-03 12:38:55,128.91,Credit,Kelly-Hughes,New Peterville,0
8edb6f70-c163-4e77-a9a3-3631de8c06ea,2824,2024-08-10 23:55:12,-816.11,Credit,"Singh, Fuller and Goodman",Kelleyview,0
1365f0ae-9d20-4c6c-b961-c6a59c46e163,4911,2024-01-13 11:00:59,4660.64,Debit,Avila PLC,Michaelside,0
b754e57c-3a01-45b7-8b2c-e25106d5d080,6613,2024-01-03 17:44:26,4502.33,Credit,Tate Group,Ryantown,0
25cdddc4-c75a-400d-9941-77445ea5e43e,4560,2024-11-16 09:21:00,-350.52,Credit,Boyd Ltd,West Andrew,1
f455171d-37a4-4547-ba53-036c08ce5f8f,3556,2024-11-01 23:36:27,-2659.63,Credit,"Lawrence, Macdonald and Schwartz",East Robinchester,0
bceee418-7894-440a-8e0b-2fae861d465b,4555,2024-04-02 21:34:49,1498.21,Debit,"Simon, Diaz and Russell",Port Christinestad,0
405e8028-9fbf-4118-ac04-4e26870aa847,5067,2024-07-28 01:22:11,1398.15,Credit,"Barnes, Pratt and Crane",Adamston,0
104dd104-fe71-4735-afe2-a6734bbfc41e,4387,2024-09-25 17:16:13,-1669.5,Credit,Silva LLC,West Eduardo,0
0a64a52f-01e3-4880-8d07-da19154d2d74,5642,2024-09-27 04:36:50,-3401.53,Debit,Ray-Hess,Foxstad,0
a2923b0e-c718-4d59-9ec1-c354aa6e7413,9704,2024-01-23 19:25:40,-2213.71,Debit,Hart Group,Warnermouth,0
7718d2be-6ccf-4fcc-b308-b01bc2bd82c5,6001,2024-10-15 12:02:09,4206.15,Debit,"Cooper, Lane and Dickson",Wheelertown,0
2fcfb63d-efc9-4856-9187-362bb6c99e51,1960,2024-08-01 21:38:43,-2667.75,Debit,Perez Inc,Reneeport,0
c4a72a99-69da-4b60-92fb-994a2eb20241,1148,2024-11-28 22:18:46,-2715.01,Debit,"Kelly, Stanton and Ali",Port Willie,0
be6dea1c-267b-462f-95b8-dad89852c644,9748,2024-05-19 22:10:55,-3118.99,Credit,Flores PLC,Lake Jennifer,0
85a88fd6-66ae-47e9-abae-70f1272adb18,1485,2024-07-12 06:23:36,2864.6,Debit,Bowman LLC,Jacobsonchester,0
2e6ddb59-8fb1-48a1-82bf-2ca8ae4b8f68,7959,2024-04-10 16:29:13,3336.26,Credit,"Fox, Johnson and Roberts",South Toddtown,0
a2f56282-9005-46e0-bd09-98125c6cf9c5,4393,2024-11-07 21:52:51,1882.88,Credit,Bowen Inc,Williamsville,0
b5a7a949-241a-4f12-88aa-f3d6903418b8,2967,2024-06-27 20:23:37,-3359.26,Debit,Perez and Sons,West Nicholas,0
ca6d4292-bc0a-40fc-ad38-7c43e93a3ace,9814,2024-07-10 06:45:04,3534.11,Credit,Suarez-Gonzalez,North Grant,0
76e6b3bc-3e73-4601-8aac-e4c8de1b2fa7,7585,2024-03-03 18:54:57,2525.13,Debit,Tucker Ltd,Jessicastad,0
1424cb14-eaf1-4613-80b8-f77d63245b56,7872,2024-05-30 03:42:05,3270.54,Credit,"Brennan, Turner and Black",Nathanfort,0
