account_id,client_id,account_type,balance,last_transaction_date
73435,89135,Checking,84762.21,2024-08-01
36929,52231,Saving,10805.08,2024-01-22
12847,92939,Saving,62586.79,2024-01-11
73383,62029,Saving,11862.94,2024-08-20
48199,24769,Checking,57613.1,2024-08-31
38790,42538,Saving,94132.63,2024-02-07
38652,14727,Saving,82854.12,2024-03-13
46117,51113,Checking,44892.94,2024-01-06
84818,85657,Saving,19466.73,2024-03-21
91420,48375,Saving,73938.15,2024-11-21
45921,14858,Saving,41096.62,2024-03-10
42029,42345,Saving,90697.72,2024-07-17
51504,46683,Checking,75126.31,2024-11-14
34898,22511,Saving,46305.89,2024-12-04
85178,88344,Saving,74863.1,2024-01-21
20522,28375,Saving,7449.33,2024-01-05
22180,36378,Saving,43755.5,2024-03-14
19610,35339,Checking,77777.82,2024-08-06
82515,12185,Checking,62158.35,2024-03-20
24023,5416,Checking,65588.21,2024-08-26
64112,22505,Saving,43152.2,2024-11-18
83860,54044,Saving,24697.79,2024-10-23
55101,62764,Saving,47422.34,2024-04-04
32625,15167,Checking,83212.93,2024-09-02
80810,84550,Saving,12061.47,2024-10-24
42531,46961,Checking,27390.27,2024-06-23
11569,65972,Checking,60974.89,2024-07-25
86018,87611,Saving,81796.25,2024-03-29
64052,74705,Checking,75031.29,2024-08-03
59014,15194,Checking,29091.73,2024-12-05
90974,87378,Checking,23112.95,2024-09-29
56816,87670,Checking,99023.02,2024-05-06
67923,28215,Checking,72452.76,2024-05-02
44246,73781,Saving,96685.4,2024-06-28
93646,40514,Saving,55035.8,2024-03-22
27191,31945,Checking,41083.05,2024-05-18
33309,75446,Checking,11217.99,2024-05-15
49375,35766,Checking,78648.43,2024-12-08
12098,36481,Checking,65154.04,2024-12-05
90284,60459,Saving,3508.51,2024-04-21
66693,58707,Saving,82824.97,2024-04-06
59387,77383,Checking,91638.06,2024-10-02
76028,85928,Saving,85254.87,2024-06-18
35080,58699,Saving,96095.62,2024-10-02
30151,20692,Checking,13821.86,2024-03-08
49757,75350,Checking,53656.87,2024-07-08
74797,43957,Checking,71480.5,2024-10-18
86982,68197,Checking,82060.79,2024-04-05
98785,24761,Checking,43016.3,2024-08-25
68863,44111,Checking,90309.77,2024-01-10
69524,36245,Saving,22746.14,2024-03-19
63315,62286,Saving,78926.31,2024-10-14
12326,50239,Saving,509.52,2024-07-02
91164,55442,Checking,92914.61,2024-11-15
91576,3715,Checking,90150.14,2024-09-19
17649,37690,Checking,60758.6,2024-04-12
33028,53634,Saving,68455.94,2024-09-09
19087,22440,Saving,62960.86,2024-04-08
81311,31851,Saving,18791.43,2024-01-27
40572,4500,Saving,57449.81,2024-11-20
46874,99896,Checking,16630.73,2024-12-13
64977,40592,Saving,83439.24,2024-09-30
69923,11238,Checking,68768.26,2024-04-29
10917,88872,Saving,71402.95,2024-10-24
61715,29877,Saving,25115.11,2024-11-27
63176,94471,Saving,16878.48,2024-03-11
59949,64016,Checking,48841.96,2024-05-25
56205,31050,Checking,67606.65,2024-05-01
34496,64392,Checking,71473.4,2024-06-01
77937,67035,Checking,29673.87,2024-06-25
10694,60859,Saving,34526.02,2024-09-16
82738,65886,Checking,52072.92,2024-08-22
35568,67259,Checking,43053.22,2024-09-10
85613,60932,Checking,16436.42,2024-08-05
89714,76499,Checking,86563.22,2024-08-20
94573,12114,Saving,1844.34,2024-09-11
46711,70070,Checking,57993.71,2024-10-29
14469,63109,Saving,42216.92,2024-03-15
17670,84368,Checking,82034.48,2024-02-26
42828,62040,Checking,21483.45,2024-04-18
57832,21522,Saving,94578.1,2024-10-15
13089,16906,Checking,42252.03,2024-08-30
21987,36820,Saving,69239.14,2024-06-27
33291,73487,Checking,6018.86,2024-09-30
17816,14566,Saving,60022.78,2024-07-31
37853,96455,Saving,54647.52,2024-01-05
46991,76469,Saving,47514.09,2024-05-21
14635,23092,Checking,64954.52,2024-11-12
73406,58880,Saving,8125.34,2024-07-17
25774,53436,Checking,24296.13,2024-10-22
36771,50860,Checking,14298.4,2024-04-25
15592,69880,Checking,44981.38,2024-02-28
14002,51687,Checking,18699.46,2024-11-26
24185,37145,Saving,19883.42,2024-03-11
25330,94558,Checking,60274.86,2024-09-29
14952,26448,Saving,2281.97,2024-11-26
14672,26531,Saving,52393.49,2024-04-18
61438,31262,Saving,54871.7,2024-06-14
20953,85819,Checking,36740.05,2024-05-19
51530,26489,Saving,49625.79,2024-12-14
15667,66307,Checking,46104.3,2024-05-25
45712,6082,Saving,7759.97,2024-12-04
50316,30687,Checking,20774.13,2024-02-01
36442,99207,Checking,64520.43,2024-12-09
58199,89962,Saving,96803.25,2024-09-12
73646,34665,Checking,96408.89,2024-01-16
60365,55331,Checking,24950.82,2024-10-22
56679,62557,Checking,90825.19,2024-01-22
54389,78144,Checking,15378.85,2024-03-01
59949,57904,Checking,25123.4,2024-01-18
37053,86824,Checking,33703.61,2024-10-04
80602,76037,Saving,72842.5,2024-10-13
34664,61263,Saving,57994.18,2024-09-24
68593,41973,Checking,59108.09,2024-10-21
96252,1963,Checking,95508.22,2024-04-03
49407,53554,Checking,9323.42,2024-10-20
47203,41321,Checking,28655.94,2024-08-26
51732,52562,Checking,56701.89,2024-07-29
34380,54880,Checking,12646.81,2024-03-06
72275,40385,Saving,1110.01,2024-03-30
23681,17121,Checking,75398.02,2024-01-15
80473,51951,Saving,93921.15,2024-05-11
26162,98874,Saving,92463.9,2024-04-03
84277,81707,Checking,65843.35,2024-12-06
56917,65225,Checking,53632.19,2024-10-02
88491,52226,Saving,81671.11,2024-08-18
75469,68874,Checking,95540.51,2024-06-03
86275,47376,Saving,22626.45,2024-08-05
43407,13595,Checking,39955.08,2024-03-11
45341,38469,Checking,74117.57,2024-06-05
45109,36447,Checking,63811.53,2024-08-16
26422,22909,Checking,2126.22,2024-07-05
26854,22476,Checking,17585.78,2024-09-27
47864,70375,Checking,29157.71,2024-02-18
31169,53164,Checking,2354.53,2024-10-15
17839,88616,Checking,74654.26,2024-03-16
30158,97191,Saving,76385.37,2024-09-28
69233,32039,Checking,96953.24,2024-04-16
46020,25554,Saving,98349.8,2024-12-15
95438,53943,Saving,78229.68,2024-10-04
73054,41054,Checking,18838.23,2024-02-26
74549,62381,Checking,97403.5,2024-03-11
90368,64709,Checking,87965.58,2024-04-01
90611,77076,Saving,59763.34,2024-10-30
96149,85606,Checking,4196.5,2024-09-18
54240,53663,Saving,77286.91,2024-11-14
57170,20065,Checking,40092.63,2024-04-16
86397,23156,Saving,6935.04,2024-04-25
56444,54481,Checking,23984.87,2024-11-11
30826,95379,Checking,71974.25,2024-03-04
25097,8380,Saving,15721.96,2024-04-04
23068,61123,Checking,75852.25,2024-04-16
68091,90580,Checking,80202.32,2024-05-28
49892,20367,Checking,35921.97,2024-09-19
36498,18779,Saving,76409.31,2024-11-07
61970,3452,Checking,33739.06,2024-09-29
96525,20387,Saving,9140.99,2024-06-13
53197,36537,Checking,31894.68,2024-02-27
69655,37162,Saving,47244.95,2024-11-14
98736,46857,Checking,97257.94,2024-05-16
37708,14841,Saving,8981.87,2024-11-12
35211,44291,Checking,88777.71,2024-09-29
44338,36952,Saving,64137.98,2024-06-24
99744,46358,Saving,28953.51,2024-07-09
91786,67709,Checking,55342.35,2024-10-06
79356,70629,Checking,68441.62,2024-06-25
80582,33805,Checking,7741.15,2024-04-16
15293,97953,Saving,99574.62,2024-07-25
91761,89688,Checking,12924.96,2024-09-15
12720,29797,Checking,48503.81,2024-09-14
24972,53005,Saving,49244.88,2024-03-26
42268,66566,Saving,28486.62,2024-11-19
76092,63012,Checking,72224.84,2024-02-02
58311,18832,Saving,60669.79,2024-05-27
21688,98500,Saving,31252.99,2024-10-08
61956,72019,Saving,10473.63,2024-04-10
10019,48435,Checking,34310.83,2024-11-26
63370,42763,Saving,17357.81,2024-06-14
72302,40968,Checking,54624.29,2024-05-08
44161,90420,Checking,92264.45,2024-06-09
20686,67641,Saving,43057.3,2024-06-28
29260,4799,Saving,5228.44,2024-08-16
67667,2968,Checking,8048.2,2024-08-10
60832,5966,Saving,5167.59,2024-05-10
93729,87099,Checking,99364.07,2024-07-19
74549,41401,Saving,96460.21,2024-11-14
44768,21065,Saving,15652.36,2024-07-09
57353,96273,Checking,22208.26,2024-12-10
70604,35238,Saving,54343.08,2024-10-22
33417,30822,Checking,50457.46,2024-04-09
60029,12919,Saving,3801.48,2024-01-20
24934,93454,Saving,37659.97,2024-06-04
62454,25566,Saving,9853.5,2024-11-08
46720,92352,Saving,4440.65,2024-02-19
63179,6826,Checking,71076.36,2024-08-16
59320,62543,Saving,66767.96,2024-06-14
91933,28781,Checking,70774.61,2024-02-15
18606,14099,Checking,40855.91,2024-03-15
92857,95255,Checking,52469.63,2024-03-08
34413,35494,Checking,51833.98,2024-11-13
40125,70155,Saving,98907.74,2024-01-08
10397,50480,Saving,88172.93,2024-04-07
95914,7643,Saving,93051.63,2024-11-30
81517,79350,Saving,54902.09,2024-09-02
82005,50803,Checking,70292.42,2024-11-29
72500,33386,Saving,69191.51,2024-12-14
75672,16688,Checking,60842.45,2024-04-30
88259,69669,Saving,17321.08,2024-10-13
64417,15704,Saving,53615.4,2024-09-12
58607,57581,Checking,74860.35,2024-04-12
57451,11963,Saving,65965.54,2024-10-12
31212,15448,Saving,42995.72,2024-03-19
19534,10991,Saving,50426.83,2024-01-08
41463,91214,Saving,69873.69,2024-09-05
27941,84447,Saving,1513.06,2024-12-08
69507,65032,Checking,69460.1,2024-08-08
34319,23089,Checking,94006.78,2024-06-21
98018,23056,Saving,48882.83,2024-05-12
57298,44576,Saving,12203.59,2024-01-18
14431,70821,Saving,52466.8,2024-09-10
25788,33810,Checking,84823.74,2024-07-30
63783,76139,Saving,15546.38,2024-05-23
28370,44762,Saving,60262.22,2024-09-16
46957,56697,Checking,58240.72,2024-09-14
50655,85442,Checking,37379.84,2024-07-04
76594,18792,Checking,1035.2,2024-08-27
20463,7127,Saving,4908.75,2024-09-05
98638,58969,Checking,14061.73,2024-04-14
57950,97470,Saving,44840.76,2024-08-11
73412,32508,Saving,51827.33,2024-09-30
11407,82287,Saving,62508.16,2024-06-03
72613,10990,Checking,69223.35,2024-09-08
38361,33798,Checking,79037.94,2024-08-10
62916,63152,Saving,75518.09,2024-10-25
85964,55485,Checking,94847.21,2024-08-12
62114,77339,Checking,96285.93,2024-06-04
69538,27890,Saving,44340.64,2024-03-28
24985,84092,Checking,74560.16,2024-08-12
45561,60462,Checking,55157.81,2024-06-29
56807,30351,Saving,17200.31,2024-06-10
38406,7341,Saving,3559.02,2024-06-18
78895,75380,Saving,5999.72,2024-02-09
97678,97621,Saving,71900.02,2024-03-20
93060,44242,Saving,16535.24,2024-05-17
11508,24305,Saving,24823.84,2024-06-11
20580,1891,Checking,80094.36,2024-06-29
68331,78666,Checking,94748.91,2024-10-27
29790,17144,Saving,56891.98,2024-11-08
57266,9241,Checking,67130.71,2024-10-26
53312,10998,Checking,32036.75,2024-07-23
39578,37012,Checking,64109.07,2024-10-17
55517,2735,Checking,53002.57,2024-01-24
65450,71088,Saving,23264.64,2024-04-23
28037,43307,Saving,78824.66,2024-01-29
19924,84865,Checking,36272.94,2024-05-31
28869,77625,Saving,36850.68,2024-09-04
62330,74688,Checking,25448.71,2024-02-27
23231,40841,Checking,60160.94,2024-02-22
10202,7423,Saving,43989.56,2024-06-23
80160,84952,Checking,35696.44,2024-09-04
79591,93131,Checking,71417.45,2024-09-14
21139,63407,Saving,17031.72,2024-10-08
21877,55789,Saving,91337.81,2024-10-11
95085,94567,Checking,-704.86,2024-06-10
10026,13960,Saving,68924.35,2024-09-10
63517,57592,Saving,65950.92,2024-01-23
99070,44588,Checking,9916.68,2024-12-13
15137,72348,Saving,18577.22,2024-05-18
70464,95458,Saving,25734.9,2024-01-06
80438,61471,Saving,92037.62,2024-10-03
55702,6141,Saving,55725.66,2024-12-09
48046,63971,Saving,87105.29,2024-07-27
77565,94032,Saving,88082.98,2024-02-01
32533,27735,Checking,19135.03,2024-09-30
20336,46611,Checking,29016.98,2024-01-12
41546,78105,Saving,13196.29,2024-05-17
50512,92885,Saving,57877.58,2024-02-04
33407,77860,Saving,16233.47,2024-05-14
24096,90103,Saving,36269.41,2024-07-16
34730,1605,Saving,78053.22,2024-03-04
32126,66566,Checking,89809.57,2024-02-02
70371,15865,Saving,72872.72,2024-08-05
94757,16962,Saving,19692.34,2024-03-20
87505,48209,Saving,53712.48,2024-07-12
29500,93204,Saving,64141.45,2024-05-29
13650,8435,Checking,94333.83,2024-11-02
66591,39051,Saving,10394.23,2024-11-02
42696,69994,Saving,6934.07,2024-06-02
54308,39373,Checking,50229.18,2024-11-01
68638,93233,Checking,63530.2,2024-05-04
11024,54801,Checking,-178.88,2024-06-15
48404,73188,Saving,74906.39,2024-03-24
45560,4863,Saving,21537.73,2024-08-25
63315,40721,Checking,11189.51,2024-09-28
17158,23381,Saving,56748.69,2024-08-06
55918,39670,Checking,74354.26,2024-04-18
76540,73174,Checking,37570.39,2024-10-12
39912,85768,Checking,65829.28,2024-08-19
25045,90646,Checking,86207.52,2024-08-10
20070,89587,Saving,68128.33,2024-10-19
33831,33374,Saving,50815.27,2024-11-12
16449,12862,Saving,9954.04,2024-03-26
27800,98097,Saving,95172.01,2024-09-27
54272,96987,Checking,49826.64,2024-05-18
84400,89862,Saving,84284.56,2024-04-15
87616,89931,Checking,75207.4,2024-10-24
27939,91689,Checking,95098.03,2024-09-29
30532,4429,Checking,33247.18,2024-09-19
62746,1019,Saving,58835.53,2024-12-01
37318,30267,Saving,36000.77,2024-12-02
73448,41612,Checking,84123.77,2024-01-16
15075,87538,Saving,56724.58,2024-04-08
88521,73821,Saving,71637.73,2024-06-13
52539,51634,Saving,96831.06,2024-09-05
81370,55196,Checking,4765.28,2024-12-16
69642,88560,Checking,2983.86,2024-01-31
22162,51142,Checking,67326.48,2024-07-31
87937,62330,Checking,57236.1,2024-04-06
55345,70441,Checking,29613.07,2024-05-09
50543,99247,Saving,47902.78,2024-01-09
64968,1036,Saving,29022.46,2024-09-29
25751,58095,Saving,51015.25,2024-03-03
35748,69769,Saving,91925.39,2024-08-24
50855,46535,Checking,20195.09,2024-01-25
68369,89382,Saving,45290.55,2024-07-22
59892,35190,Checking,63314.84,2024-09-08
28801,72875,Saving,18299.2,2024-10-12
56057,63165,Saving,16482.71,2024-12-14
92421,71293,Checking,42562.73,2024-08-22
34178,91457,Checking,47680.82,2024-09-22
39523,33171,Saving,66626.48,2024-07-20
44379,61913,Saving,3484.93,2024-07-07
50492,50006,Saving,98040.01,2024-07-06
92507,97135,Checking,56681.05,2024-02-15
46972,43023,Checking,52980.97,2024-09-21
41427,35938,Checking,33219.41,2024-03-25
91396,44155,Saving,47477.79,2024-10-30
35322,51079,Checking,29560.99,2024-03-29
15353,93077,Checking,21269.03,2024-07-29
45220,27411,Saving,93863.62,2024-12-13
83276,32174,Saving,-350.62,2024-05-13
78339,84871,Checking,28696.2,2024-10-30
94828,91901,Checking,88012.03,2024-10-02
61157,94187,Saving,54681.42,2024-08-26
13395,45960,Checking,58311.78,2024-08-13
66311,7514,Checking,60015.71,2024-11-13
18961,71180,Saving,50541.69,2024-07-17
29780,43048,Checking,5684.85,2024-03-18
32365,75305,Checking,71027.81,2024-03-18
13787,29420,Checking,58615.73,2024-03-22
63231,27907,Saving,41922.27,2024-11-22
22402,52428,Checking,3534.62,2024-02-01
15836,17850,Saving,10316.35,2024-02-16
94871,4576,Checking,77183.18,2024-08-16
51787,97425,Checking,15453.21,2024-08-29
96635,67536,Checking,67603.77,2024-04-25
28574,90056,Saving,82323.01,2024-11-18
25502,66976,Saving,64044.79,2024-05-28
47668,80547,Checking,89362.37,2024-08-24
11238,79993,Checking,11940.28,2024-11-06
64844,73644,Saving,55385.36,2024-08-05
36081,41445,Saving,27839.75,2024-06-10
72044,58631,Checking,61506.71,2024-01-28
39939,12870,Saving,72457.87,2024-01-28
46844,6112,Checking,82456.98,2024-09-30
89342,97266,Saving,70477.78,2024-05-14
74207,18672,Checking,69313.17,2024-09-08
99137,43103,Checking,53644.65,2024-08-06
26698,6316,Saving,2783.57,2024-01-25
78012,45206,Saving,27161.76,2024-01-27
22665,58052,Saving,73454.48,2024-06-08
20430,46328,Saving,48398.73,2024-03-07
90600,17665,Saving,19703.15,2024-04-23
92336,89825,Checking,48489.59,2024-10-11
58462,90879,Saving,4529.43,2024-10-09
46777,68958,Saving,2936.32,2024-04-13
26446,12688,Saving,26622.03,2024-03-02
65008,12254,Checking,27015.31,2024-11-17
11889,47007,Checking,81998.59,2024-04-19
37373,93231,Saving,74760.61,2024-05-24
64274,13622,Saving,91800.45,2024-02-04
11514,19924,Saving,86091.88,2024-05-08
11888,54977,Saving,53812.89,2024-07-19
75284,15513,Checking,49146.83,2024-03-03
46613,60286,Saving,29106.39,2024-07-29
15658,6428,Saving,2852.3,2024-02-04
72083,67004,Checking,2346.49,2024-08-17
22951,89455,Checking,76788.44,2024-01-22
18740,4860,Checking,71913.26,2024-02-23
27160,17873,Checking,3565.48,2024-03-09
85690,75244,Checking,1876.81,2024-06-01
85015,17737,Checking,68874.85,2024-07-23
15220,18648,Saving,4488.7,2024-08-11
38877,18815,Checking,44285.61,2024-10-30
30146,77437,Checking,43347.59,2024-04-14
61617,20565,Saving,42489.31,2024-04-15
30065,93943,Checking,17042.78,2024-12-10
15831,11095,Saving,14786.33,2024-01-25
40416,94521,Checking,86189.37,2024-10-31
96640,87390,Checking,81493.26,2024-08-18
77576,71903,Checking,98844.55,2024-07-14
56678,57972,Checking,62986.34,2024-10-18
59135,10408,Checking,62436.53,2024-04-21
61446,33178,Checking,60893.32,2024-03-27
23484,69147,Checking,87970.83,2024-02-13
11651,39132,Checking,84260.97,2024-01-15
97419,66307,Checking,85076.05,2024-05-28
14564,26502,Saving,40723.76,2024-04-05
62343,66829,Saving,56087.56,2024-01-15
12656,1530,Saving,90636.33,2024-10-10
77080,43122,Saving,74854.71,2024-01-28
78126,44699,Saving,53428.72,2024-05-04
74398,4769,Saving,84759.42,2024-07-09
30087,42187,Saving,22607.05,2024-05-30
87749,97654,Saving,67955.46,2024-12-12
71427,49684,Saving,8157.81,2024-06-07
24404,11775,Checking,7565.55,2024-03-03
16425,12068,Saving,18717.71,2024-05-13
31043,83145,Checking,80568.6,2024-02-24
34694,38940,Checking,86807.04,2024-11-28
89728,31869,Saving,78721.11,2024-11-25
39727,23889,Saving,99048.2,2024-01-12
42402,93309,Saving,72311.52,2024-03-30
53782,17094,Checking,82898.25,2024-12-07
11355,85803,Saving,87820.66,2024-08-15
49541,29279,Checking,51276.96,2024-05-24
13781,62467,Checking,52214.67,2024-09-14
78196,54463,Checking,64212.6,2024-08-16
49956,61973,Saving,17146.57,2024-09-16
63340,57660,Checking,95309.54,2024-09-27
25377,14250,Checking,68626.56,2024-05-20
89044,76284,Saving,72547.02,2024-08-04
47053,41972,Saving,4851.75,2024-04-26
56803,55770,Checking,88811.55,2024-06-28
95732,71130,Checking,96088.07,2024-10-02
80449,99934,Checking,14081.86,2024-03-24
18614,57367,Saving,43237.66,2024-03-19
66589,16658,Checking,57206.65,2024-08-13
49914,83023,Saving,3049.8,2024-11-26
26699,8143,Saving,58426.27,2024-06-21
46619,4008,Checking,60768.95,2024-11-18
99474,79144,Saving,70073.0,2024-06-26
85646,85390,Checking,14156.86,2024-08-07
66377,67191,Checking,7057.7,2024-12-16
56288,39889,Checking,25462.61,2024-08-10
14510,83169,Checking,37824.46,2024-02-29
19137,35793,Saving,45459.99,2024-08-25
98501,36602,Checking,67736.35,2024-03-25
90415,93794,Checking,82856.76,2024-08-28
79791,29755,Checking,6600.16,2024-09-10
71940,43576,Checking,88148.24,2024-09-18
27007,46790,Checking,94831.45,2024-08-04
54497,77988,Checking,73379.65,2024-02-23
68144,56350,Saving,38868.03,2024-01-24
73867,28509,Saving,7943.55,2024-10-20
51495,50824,Saving,84511.5,2024-02-22
55745,81834,Checking,45804.58,2024-05-07
98577,56120,Saving,97219.33,2024-05-04
14345,55843,Checking,87344.1,2024-04-15
64862,89709,Saving,24772.86,2024-02-21
51775,20131,Checking,1355.03,2024-03-16
18750,99913,Checking,6820.57,2024-10-24
70493,13863,Saving,74537.71,2024-01-23
38285,21984,Checking,73591.01,2024-11-02
54426,90252,Saving,28065.43,2024-08-26
94796,69194,Checking,29383.52,2024-09-26
66295,69297,Saving,32017.38,2024-06-01
56278,30872,Saving,27589.6,2024-02-24
43704,43866,Saving,34001.42,2024-06-05
43034,30571,Checking,31678.87,2024-01-26
54354,33865,Saving,44051.48,2024-03-17
77223,54993,Saving,71131.74,2024-01-25
64471,2242,Saving,30083.31,2024-07-18
58860,36692,Saving,19321.03,2024-07-13
63864,15198,Saving,29417.37,2024-01-04
69194,95556,Saving,76154.68,2024-01-24
81039,13821,Saving,1888.19,2024-01-20
87484,64404,Saving,46929.83,2024-05-21
39095,35588,Checking,67736.76,2024-09-26
64538,94526,Saving,71704.75,2024-05-04
93603,76357,Saving,67941.49,2024-09-13
58120,79264,Checking,26970.33,2024-06-09
45238,34981,Checking,8634.55,2024-01-31
67672,29152,Checking,44206.78,2024-06-27
16185,45167,Saving,7156.29,2024-05-10
68003,40157,Checking,67447.86,2024-05-21
74431,50110,Saving,70916.02,2024-06-07
74235,40918,Saving,93733.92,2024-02-06
10269,28806,Checking,26497.53,2024-08-03
49342,50626,Saving,30175.22,2024-06-23
68953,94915,Checking,41337.98,2024-05-17
87263,34853,Checking,40954.51,2024-04-19
55311,84444,Checking,41494.72,2024-05-17
88942,75631,Saving,92079.84,2024-04-20
47264,82791,Saving,50157.3,2024-08-03
31874,71246,Saving,79433.5,2024-10-30
40696,77218,Checking,95439.29,2024-04-14
37661,3485,Saving,9219.0,2024-03-22
67906,93768,Saving,92164.23,2024-04-19
71633,18613,Saving,16897.54,2024-05-26
53134,65953,Saving,14402.1,2024-10-29
64303,59424,Checking,31302.04,2024-12-12
85268,20730,Saving,67578.4,2024-05-06
30860,70960,Saving,93107.21,2024-12-08
13220,26393,Checking,97307.81,2024-09-09
40430,70346,Checking,77119.86,2024-07-30
75773,7120,Saving,18870.05,2024-09-14
34912,57178,Saving,30884.11,2024-01-20
79355,80081,Saving,27621.96,2024-11-16
36811,82772,Checking,3677.28,2024-08-15
76773,92148,Saving,61728.36,2024-11-17
22487,68404,Checking,-522.46,2024-04-14
11017,27665,Saving,22668.73,2024-08-19
51206,17117,Checking,95725.6,2024-02-06
65247,38175,Checking,88304.63,2024-07-29
23238,14463,Checking,63042.78,2024-02-21
19100,33051,Saving,45864.8,2024-01-09
56627,52076,Checking,78706.49,2024-06-17
60059,71855,Checking,12554.83,2024-07-19
83526,83492,Checking,34783.7,2024-06-06
32285,57143,Saving,37314.24,2024-11-29
17152,44925,Saving,89616.23,2024-01-01
94064,25947,Saving,47370.0,2024-07-28
82867,2540,Saving,64503.92,2024-03-21
91295,36980,Checking,26000.25,2024-01-10
88140,82367,Saving,42987.46,2024-09-05
68384,46507,Checking,65032.61,2024-05-13
99931,39280,Checking,2447.28,2024-10-18
76919,71779,Saving,37253.79,2024-08-23
58512,86554,Saving,67677.09,2024-12-06
58050,80729,Checking,54860.06,2024-05-12
48808,26759,Saving,16186.27,2024-05-20
78955,49147,Saving,78084.57,2024-12-15
41724,32882,Checking,53514.12,2024-01-12
31916,56121,Saving,46327.12,2024-07-08
19403,86686,Checking,89481.43,2024-10-31
10336,61491,Checking,44698.63,2024-10-04
41463,63066,Checking,49915.91,2024-01-22
33305,83226,Checking,21705.9,2024-11-15
80378,51288,Checking,26877.28,2024-02-02
20670,25991,Saving,29541.18,2024-01-20
77189,84415,Checking,84414.96,2024-06-20
15493,26203,Checking,40355.77,2024-01-05
35059,97861,Checking,35713.11,2024-08-02
59543,76461,Checking,7116.26,2024-01-27
28229,10805,Saving,94938.41,2024-08-05
86966,28942,Checking,97644.86,2024-01-20
87798,47620,Saving,94925.91,2024-04-19
16540,59198,Checking,90138.47,2024-09-25
79176,64252,Checking,55979.14,2024-02-12
52838,87131,Saving,66811.01,2024-04-13
61698,91006,Checking,19100.86,2024-10-13
98133,3422,Checking,33810.95,2024-05-14
78875,73988,Checking,5742.54,2024-06-24
95071,86127,Saving,23241.98,2024-10-11
10620,68853,Saving,56884.19,2024-12-04
60422,12236,Checking,5539.28,2024-08-07
77961,95658,Saving,80065.86,2024-02-15
31415,69780,Checking,53621.11,2024-01-12
28187,87147,Checking,95825.08,2024-03-08
64599,66405,Saving,81353.01,2024-10-02
27814,96493,Saving,3707.09,2024-01-02
66899,13460,Saving,29347.69,2024-04-24
73746,9379,Checking,62901.48,2024-06-20
84358,88523,Checking,53502.59,2024-09-25
56559,80238,Checking,81183.73,2024-05-08
81198,26237,Saving,40052.98,2024-03-27
10729,52726,Checking,68713.53,2024-10-19
27942,9202,Checking,58152.79,2024-12-09
79853,48814,Saving,28582.12,2024-11-14
44600,28755,Checking,32606.57,2024-11-10
47928,84788,Saving,42713.8,2024-02-05
74981,38068,Checking,37335.38,2024-10-22
52622,97557,Checking,31952.05,2024-03-03
31881,5067,Saving,97722.46,2024-03-12
85646,58860,Saving,2465.76,2024-08-19
10366,20684,Checking,91306.23,2024-04-29
96605,83892,Checking,65792.42,2024-07-26
34892,45688,Saving,957.18,2024-04-07
47926,52301,Saving,16952.58,2024-04-09
57809,74523,Saving,47598.82,2024-11-29
72799,44583,Checking,5957.13,2024-06-12
52806,34559,Saving,38446.73,2024-09-15
17672,74793,Checking,13046.66,2024-01-02
87679,54017,Checking,33835.38,2024-09-10
86326,73394,Saving,69266.5,2024-01-15
50374,6161,Saving,4564.3,2024-07-31
24568,64035,Checking,80689.31,2024-06-02
76892,80619,Checking,20185.58,2024-02-20
95819,72285,Checking,51039.6,2024-07-23
24217,18712,Checking,26600.6,2024-01-13
29571,77740,Saving,13592.51,2024-03-02
89365,54216,Checking,70263.83,2024-04-18
71854,38707,Saving,29506.07,2024-07-15
38618,6436,Checking,-923.91,2024-11-08
99258,45167,Checking,37739.68,2024-07-22
97423,71651,Saving,95618.22,2024-01-28
47140,55414,Saving,55756.35,2024-11-12
59822,1561,Saving,58346.17,2024-03-29
24058,42877,Checking,65511.23,2024-04-01
82878,37478,Saving,48666.33,2024-08-14
97311,96212,Saving,20213.32,2024-05-16
75380,80203,Saving,35176.95,2024-04-09
38367,74667,Checking,7536.68,2024-08-21
68101,75294,Checking,24455.39,2024-10-20
22200,84749,Saving,36592.64,2024-08-15
78431,98928,Saving,80980.47,2024-03-16
94676,93591,Saving,49090.55,2024-10-24
33623,69620,Checking,50437.59,2024-04-06
30802,90746,Saving,9478.45,2024-05-01
48498,61382,Checking,68679.22,2024-02-16
79740,60514,Saving,63032.92,2024-05-11
16946,48899,Checking,73747.04,2024-09-20
14112,17235,Saving,58542.99,2024-08-03
71823,35328,Checking,6839.45,2024-05-13
13062,26135,Saving,97164.85,2024-11-20
73541,85663,Saving,75101.17,2024-04-28
26336,74432,Saving,90496.09,2024-08-19
45836,66212,Saving,37409.36,2024-08-23
40740,21862,Checking,54021.14,2024-01-20
32450,15780,Saving,17566.45,2024-02-24
64248,89073,Checking,77309.14,2024-03-23
35532,25846,Checking,67276.64,2024-08-11
74975,56617,Saving,37232.61,2024-09-24
26923,48784,Checking,75089.7,2024-02-28
83636,92532,Saving,3815.59,2024-11-13
44773,10564,Checking,81858.22,2024-04-18
93932,10833,Saving,22964.3,2024-10-01
58139,19979,Saving,9802.76,2024-05-11
85279,70067,Checking,82790.39,2024-07-09
69485,90771,Saving,39501.63,2024-09-11
83655,56403,Checking,68839.57,2024-09-01
88346,67318,Checking,91865.9,2024-11-11
99411,71340,Checking,19709.38,2024-07-29
53683,57684,Saving,82488.84,2024-02-25
