client_id,total_loan_amount,average_loan_amount
65742,30811.23,30811.23
65793,70683.5,70683.5
65797,408137.96,408137.96
65821,281065.32,281065.32
65906,388658.4,388658.4
65932,484614.44,484614.44
65951,265652.25,265652.25
65961,142201.31,142201.31
65971,348481.86,348481.86
66002,310781.6,310781.6
66004,374142.33,374142.33
66045,496087.4,496087.4
66059,461165.81,461165.81
66080,444973.08,444973.08
66114,227455.56,227455.56
66118,164875.36,164875.36
66119,367859.58,367859.58
66134,347634.54,347634.54
66138,281588.18,281588.18
66149,224738.39,224738.39
66181,421442.68,421442.68
66195,33639.75,33639.75
66209,106123.75,106123.75
66210,365315.51,365315.51
66213,280079.69,280079.69
66239,65573.58,65573.58
66259,489056.63,489056.63
66264,352372.83,352372.83
66298,6701.96,6701.96
66305,73841.42,73841.42
66354,98212.13,98212.13
66363,299727.57,299727.57
66414,113810.11,113810.11
66480,339492.17000000004,169746.08500000002
66483,434172.04,434172.04
66485,18579.7,18579.7
66489,135720.66,135720.66
66492,345703.84,345703.84
66531,379029.79,379029.79
66539,96504.96,96504.96
66543,94397.14,94397.14
66601,60714.91,60714.91
66642,413788.92,413788.92
66690,133342.32,133342.32
66695,222635.19,222635.19
66767,134962.83,134962.83
66776,20935.61,20935.61
66816,417994.57,417994.57
66824,356828.14,356828.14
66844,322351.23,322351.23
66850,325634.2,325634.2
66860,268159.2,268159.2
66870,284284.97,284284.97
66887,356067.43,356067.43
66891,210139.02,210139.02
66930,299546.31,299546.31
66952,396899.13,396899.13
66953,337699.03,337699.03
66961,286901.53,286901.53
66974,252486.7,252486.7
66986,419270.46,419270.46
66993,142687.93,142687.93
67001,86662.39,86662.39
67010,356501.9,356501.9
67018,371468.26,371468.26
67039,445507.83,445507.83
67078,140808.2,140808.2
67091,56859.09,56859.09
67100,458403.85,458403.85
67158,470522.43,470522.43
67176,152834.28,152834.28
67184,476092.71,476092.71
67224,280049.84,280049.84
67267,424366.32,424366.32
67268,30452.6,30452.6
67282,23705.53,23705.53
67283,397147.24,397147.24
67301,494245.46,494245.46
67333,73684.55,73684.55
67347,450676.73,450676.73
67358,491642.54,491642.54
67366,70080.35,70080.35
67415,76714.05,76714.05
67426,238494.65,238494.65
67436,264383.88,264383.88
67444,473290.7,473290.7
67448,410200.36,410200.36
67455,318524.44,318524.44
67472,371549.42,371549.42
67474,130528.42,130528.42
67486,302486.37,302486.37
67487,39894.59,39894.59
67496,302440.6,302440.6
67512,465453.48,465453.48
67528,189829.49,189829.49
67529,10951.4,10951.4
67546,334079.53,334079.53
67549,43423.95,43423.95
67572,343795.94,343795.94
67582,539182.95,269591.475
67625,37993.02,37993.02
67650,85892.18,85892.18
67670,159238.42,159238.42
67681,9794.15,9794.15
67689,177232.09,177232.09
67711,257552.17,257552.17
67773,106810.49,106810.49
67785,472522.0,472522.0
67791,179611.96,179611.96
67813,301461.45,301461.45
67887,95231.85,95231.85
67897,183070.42,183070.42
67906,358382.55,358382.55
67935,215393.81,215393.81
67948,20740.34,20740.34
67952,109178.65,109178.65
67965,181785.7,181785.7
67972,329553.26,164776.63
68008,205073.36,205073.36
68026,476576.15,476576.15
68042,151928.9,151928.9
68043,379643.46,379643.46
68051,479248.3,479248.3
68062,444607.81,444607.81
68065,264304.68,264304.68
68081,498825.49,498825.49
68106,405590.94,405590.94
68115,234941.36,234941.36
68119,318135.14,318135.14
68127,22022.11,22022.11
68154,246678.23,246678.23
68199,52607.67,52607.67
68206,310292.6,310292.6
68245,328295.31,328295.31
68260,435870.26,435870.26
68261,268741.61,268741.61
68332,353920.9,353920.9
68357,224699.75,224699.75
68358,416238.11,416238.11
68379,1744.67,1744.67
68394,242631.12,242631.12
68395,476168.55,476168.55
68406,369440.69,369440.69
68411,96792.85,96792.85
68416,176024.58,176024.58
68442,86515.42,86515.42
68444,280234.38,280234.38
68471,375037.56,375037.56
68541,31518.91,31518.91
68542,151020.76,151020.76
68564,439919.57,439919.57
68573,19020.95,19020.95
68574,338740.97,338740.97
68603,194422.55,194422.55
68635,260042.69,260042.69
68639,229587.35,229587.35
68642,351975.07,351975.07
68663,200068.82,200068.82
68683,308760.02,308760.02
68685,498084.73,498084.73
68696,310547.11,310547.11
68697,297878.91,297878.91
68720,363668.07,363668.07
68727,331863.83,331863.83
68757,39370.25,39370.25
68764,278791.49,278791.49
68778,210864.36,210864.36
68803,401880.06,401880.06
68804,167723.41,167723.41
68805,148597.68,148597.68
68808,395606.99,395606.99
68825,353992.0,353992.0
68905,12791.99,12791.99
68920,153035.8,153035.8
68926,376850.38,376850.38
68930,113540.76,113540.76
68970,152880.03,152880.03
69006,16877.25,16877.25
69024,93213.81,93213.81
69077,432415.06,432415.06
69083,57698.77,57698.77
69120,221036.41,221036.41
69146,374865.78,374865.78
69164,361763.17,361763.17
69171,15707.61,15707.61
69176,139297.46,139297.46
69256,13805.27,13805.27
69274,314069.82,314069.82
69283,401162.45,401162.45
69318,89117.68,89117.68
69323,133199.56,133199.56
69339,91539.7,91539.7
69342,341981.1,341981.1
69357,150958.93,150958.93
69384,137474.07,137474.07
69428,337509.95,337509.95
69430,55014.13,55014.13
69448,119369.15,119369.15
69458,544616.38,272308.19
69492,364122.36,364122.36
69514,188275.69,188275.69
69562,165524.66,165524.66
69580,431815.77,431815.77
69583,302666.68,302666.68
69593,177649.73,177649.73
69618,445713.41,445713.41
69630,47556.86,47556.86
69648,376551.98,376551.98
69684,100639.97,100639.97
69693,383782.15,383782.15
69696,279187.52,279187.52
69709,404618.84,404618.84
69735,160960.57,160960.57
69754,22552.3,22552.3
69760,181601.72,181601.72
69771,252537.24,252537.24
69772,337077.5,337077.5
69785,20411.63,20411.63
69794,175324.43,175324.43
69815,264407.11,264407.11
69842,14629.69,14629.69
69940,437838.29,437838.29
69961,313801.95,313801.95
70036,223320.18,223320.18
70065,365134.48,365134.48
70082,63850.87,63850.87
70087,411134.76,205567.38
70099,566875.24,283437.62
70110,55800.0,55800.0
70150,370482.77,370482.77
70171,44545.64,44545.64
70189,115323.65,115323.65
70225,295238.85,295238.85
70230,6071.07,6071.07
70279,348398.63,348398.63
70289,314701.67,314701.67
70313,85264.65,85264.65
70331,13127.42,13127.42
70352,83986.36,83986.36
70357,385739.27,385739.27
70363,7817.25,7817.25
70397,129321.32,129321.32
70429,42410.6,42410.6
70430,28347.15,28347.15
70459,297894.09,297894.09
70487,293589.78,293589.78
70503,230194.68,230194.68
70525,123336.88,123336.88
70540,285159.1,285159.1
70554,325471.78,325471.78
70564,468106.7,468106.7
70566,490592.95,490592.95
70595,117324.51,117324.51
70657,410304.67,410304.67
70675,351121.77,351121.77
70680,462176.34,462176.34
70702,30395.78,30395.78
70703,76502.74,76502.74
70712,52649.99,52649.99
70732,34425.05,34425.05
70774,63672.41,63672.41
70795,141850.81,141850.81
70809,213612.56,213612.56
70823,25998.55,25998.55
70848,455567.07,455567.07
70897,190924.76,190924.76
70957,418994.36,418994.36
70968,264097.94,264097.94
70982,109103.65,109103.65
70985,333682.91,333682.91
71068,496506.35,496506.35
71089,250840.86,250840.86
71090,492652.17,492652.17
71092,196586.07,196586.07
71112,37644.58,37644.58
71130,470786.39,470786.39
71148,58126.32,58126.32
71277,148772.8,148772.8
71291,446966.71,446966.71
71305,268523.66,268523.66
71340,394725.0,394725.0
71342,410128.86,410128.86
71371,375691.49,375691.49
71376,471561.66,471561.66
71396,429820.05,429820.05
71414,257336.31,257336.31
71428,348632.76,348632.76
71446,435457.88,435457.88
71543,240783.71,240783.71
71583,72664.39,72664.39
71585,246089.27,246089.27
71592,493311.16,493311.16
71600,287468.92,287468.92
71624,34962.33,34962.33
71654,154623.97,154623.97
71661,269128.44,269128.44
71668,363982.57,363982.57
71682,285877.83,285877.83
71689,287281.06,287281.06
71705,124267.02,124267.02
71707,249846.14,249846.14
71729,84661.42,84661.42
71759,26384.12,26384.12
71788,96187.93,96187.93
71796,48091.7,48091.7
71797,349968.43,349968.43
71824,468812.05,468812.05
71861,354381.49,354381.49
71866,47007.02,47007.02
71876,379824.15,379824.15
71903,317879.18,317879.18
71934,367019.89,367019.89
71938,330438.5,330438.5
71982,495830.58,495830.58
71994,205345.14,205345.14
71995,377455.25,377455.25
71999,376939.96,376939.96
72022,422793.85,422793.85
72035,64428.23,64428.23
72041,276496.36,276496.36
72047,28047.12,28047.12
72062,436950.96,436950.96
72106,386640.88,386640.88
72110,404331.75,404331.75
72118,335373.71,335373.71
72124,196429.54,196429.54
72139,206107.76,206107.76
72144,208986.59,208986.59
72155,78340.84,78340.84
72157,199097.96,199097.96
72167,416889.43,416889.43
72182,468359.92,468359.92
72198,267903.22,267903.22
72204,369097.34,369097.34
72232,371566.04,371566.04
72302,288036.84,288036.84
72372,388646.88,388646.88
72417,436015.4,436015.4
72439,256366.29,256366.29
72466,11327.86,11327.86
72473,275529.08,275529.08
72493,220526.77,220526.77
72548,367543.23,367543.23
72553,290530.21,290530.21
72576,619781.48,309890.74
72639,446941.31,446941.31
72660,115254.97,115254.97
72664,434120.48,434120.48
72683,171527.32,171527.32
72707,451606.35,451606.35
72712,343781.82,343781.82
72716,181837.73,181837.73
72744,232934.11,232934.11
72754,284653.79,284653.79
72758,290950.5,290950.5
72759,453964.97,453964.97
72807,233993.66,233993.66
72842,257645.45,257645.45
72851,153930.2,153930.2
72864,386396.55,386396.55
72865,140643.01,140643.01
72883,291774.83,291774.83
72890,378733.97,378733.97
72894,386884.26,386884.26
72897,483000.71,483000.71
72915,408708.72,408708.72
72917,233110.39,233110.39
72947,257208.96,257208.96
72984,280833.33,280833.33
72986,449291.37,449291.37
73018,263875.75,263875.75
73040,196758.61,196758.61
73050,145819.55,145819.55
73105,233965.3,233965.3
73107,641944.55,320972.275
73110,96616.83,96616.83
73112,80875.22,80875.22
73182,93081.15,93081.15
73188,30231.39,30231.39
73219,378562.13,378562.13
73223,139934.09,139934.09
73228,302296.08,302296.08
73260,474170.52,474170.52
73270,428018.55,428018.55
73292,191293.18,191293.18
73294,228691.9,228691.9
73297,252560.85,252560.85
73316,124027.29,124027.29
73325,82764.54,82764.54
73333,62745.57,62745.57
73335,329551.02,329551.02
73346,463717.48,463717.48
73353,105046.97,105046.97
73364,197314.91,197314.91
73394,162260.27,162260.27
73399,449663.24,449663.24
73403,569278.41,284639.205
73425,373450.76,373450.76
73429,423382.15,423382.15
73464,462565.14,462565.14
73468,202858.25,202858.25
73486,118072.38,118072.38
73491,223192.36,223192.36
73566,230956.02,230956.02
73588,286387.25,286387.25
73601,398480.94,398480.94
73606,172534.14,172534.14
73609,284647.38,284647.38
73660,380960.13,380960.13
73676,180760.41,180760.41
73683,352112.94,352112.94
73691,23933.74,23933.74
73717,387896.65,387896.65
73731,372822.9,372822.9
73761,471939.22,471939.22
73780,231190.37,231190.37
73793,372418.69,372418.69
73800,85222.72,85222.72
73805,403572.15,403572.15
73823,7737.47,7737.47
73834,173994.75,173994.75
73869,264427.87,264427.87
73929,222042.43,222042.43
73946,456334.72,456334.72
73965,186608.57,186608.57
73994,91131.0,91131.0
74006,17919.24,17919.24
74045,129069.17,129069.17
74075,142567.37,142567.37
74136,10600.0,10600.0
74179,18553.46,18553.46
74185,5272.26,5272.26
74187,307032.54,307032.54
74210,18984.36,18984.36
74218,72830.09,72830.09
74231,389216.1,389216.1
74259,437796.78,437796.78
74266,245260.67,245260.67
74292,464771.77,464771.77
74316,156488.37,156488.37
74344,65438.69,65438.69
74374,58669.04,58669.04
74387,444995.64,444995.64
74390,437588.1,437588.1
74391,1689.27,1689.27
74446,491906.86,491906.86
74458,539254.62,269627.31
74460,372937.96,372937.96
74473,141007.51,141007.51
74492,76296.15,76296.15
74521,294824.22,294824.22
74529,113987.58,113987.58
74555,218506.76,218506.76
74591,302515.5,302515.5
74594,118900.22,118900.22
74616,174228.07,174228.07
74636,422914.64,422914.64
74662,336099.99,336099.99
74674,300820.32,300820.32
74706,203191.94,203191.94
74711,265938.26,265938.26
74753,326930.5,326930.5
74791,388053.02,388053.02
74841,275587.24,275587.24
74846,361588.73,361588.73
74875,103448.92,103448.92
74926,129897.6,129897.6
74931,330048.13,330048.13
74987,295507.9,295507.9
75034,24750.13,24750.13
75042,390458.96,390458.96
75061,367158.1,367158.1
75088,136731.42,136731.42
75102,158806.44,158806.44
75106,552768.38,276384.19
75129,412673.81,412673.81
75130,214208.44,214208.44
75143,398463.55,398463.55
75146,170858.53,170858.53
75159,414941.17,414941.17
75167,461255.63,461255.63
75170,113456.37,113456.37
75190,471149.99,471149.99
75213,223470.38,223470.38
75215,64552.37,64552.37
75231,405604.88,405604.88
75235,341519.52,341519.52
75272,129085.22,129085.22
75303,18379.12,18379.12
75314,164243.32,164243.32
75348,447292.25,447292.25
75352,330433.01,330433.01
75364,425998.1,425998.1
75378,235059.86,235059.86
75383,484181.02,484181.02
75399,193345.3,193345.3
75420,21620.44,21620.44
75434,454797.27,454797.27
75455,163635.58,163635.58
75541,169275.02,169275.02
75564,183769.63,183769.63
75586,148143.36,148143.36
75592,263526.36,263526.36
75614,251616.33,251616.33
75615,105271.41,105271.41
75627,315972.68,315972.68
75662,281443.02,281443.02
75664,421536.53,421536.53
75666,371401.21,371401.21
75680,187438.53,187438.53
75724,18578.68,18578.68
75778,112314.78,112314.78
75784,33542.43,33542.43
75798,339978.24,339978.24
75805,154564.81,154564.81
75806,78098.59,78098.59
75823,376891.25,376891.25
75839,177632.67,177632.67
75846,205375.48,205375.48
75969,67355.14,67355.14
75974,385447.52,385447.52
75992,138522.52,138522.52
76041,355435.39,355435.39
76172,473150.08,473150.08
76195,18171.99,18171.99
76200,242450.15,242450.15
76219,272651.15,272651.15
76234,126237.56,126237.56
76265,374865.27,374865.27
76286,179246.34,179246.34
76289,365368.83,365368.83
76296,453436.41,453436.41
76314,357308.11,357308.11
76318,93655.64,93655.64
76376,17245.4,17245.4
76388,1368.64,1368.64
76414,427972.96,427972.96
76428,472352.07,472352.07
76449,466446.28,466446.28
76475,266853.49,266853.49
76480,176649.53,176649.53
76515,159782.58,159782.58
76564,394436.57,394436.57
76576,98242.4,98242.4
76582,4147.03,4147.03
76624,275903.81,275903.81
76631,190213.44,190213.44
76656,163600.65,163600.65
76669,446320.98,446320.98
76741,340904.81,340904.81
76754,283519.04,283519.04
76768,381139.99,381139.99
76781,225167.68,225167.68
76808,455056.6,455056.6
76810,414511.51,414511.51
76818,335423.93,335423.93
76872,343304.04,343304.04
76873,108038.15,108038.15
76878,491700.33,491700.33
76880,426986.1,426986.1
76954,168606.11,168606.11
77006,181864.22,181864.22
77016,486640.09,486640.09
77057,182953.1,182953.1
77065,476998.51,476998.51
77067,438414.15,438414.15
77105,4260.7,4260.7
77175,461714.56,461714.56
77203,213526.48,213526.48
77228,496291.44,496291.44
77231,270903.05,270903.05
77289,106903.76,106903.76
77292,41242.8,41242.8
77331,284843.55,284843.55
77346,318606.77,318606.77
77350,327134.66,327134.66
77352,399041.06,399041.06
77370,352811.46,352811.46
77406,113512.93,113512.93
77408,36224.41,36224.41
77464,492865.0,492865.0
77470,396461.61,396461.61
77484,158062.79,158062.79
77485,242257.4,242257.4
77487,195621.76,195621.76
77492,337394.49,337394.49
77547,43514.6,43514.6
77573,111082.26,111082.26
77599,88070.54,88070.54
77605,131993.78,131993.78
77629,445651.6,445651.6
77650,287153.86,287153.86
77659,62999.06,62999.06
77666,452893.18,452893.18
77669,190538.87,190538.87
77689,238188.45,238188.45
77705,460342.04,460342.04
77718,338360.72,338360.72
77775,406948.36,406948.36
77786,118105.84,118105.84
77793,376954.96,376954.96
77800,409797.07,409797.07
77801,405549.53,405549.53
77802,27590.86,27590.86
77808,400085.12,400085.12
77813,492713.9,492713.9
77820,9696.35,9696.35
77826,284386.81,284386.81
77858,269546.81,269546.81
77876,5430.4,5430.4
77882,10261.87,10261.87
77906,93554.57,93554.57
77913,121388.44,121388.44
77943,218488.2,218488.2
77945,423505.69,423505.69
77994,13576.96,13576.96
78055,67002.57,67002.57
78098,88246.91,88246.91
78114,59813.72,59813.72
78157,298717.86,298717.86
78158,250994.56,250994.56
78201,208362.81,208362.81
78247,350671.21,350671.21
78258,307921.82,307921.82
78260,475261.63,475261.63
78268,152744.88,152744.88
78277,82819.71,82819.71
78302,275389.6,275389.6
78338,409595.46,409595.46
78365,293096.68,293096.68
78505,292846.8,292846.8
78510,313332.11,313332.11
78535,200781.04,200781.04
78565,165658.41,165658.41
78580,288125.99,288125.99
78626,285619.71,285619.71
78629,442505.36,442505.36
78650,278088.7,278088.7
78651,26991.38,26991.38
78690,371510.79,371510.79
78723,106379.27,106379.27
78743,254747.35,254747.35
78754,456495.34,456495.34
78755,156109.87,156109.87
78771,392821.01,392821.01
78794,381239.02,381239.02
78806,402678.9,402678.9
78810,377616.54,377616.54
78828,322953.24,322953.24
78843,12567.26,12567.26
78883,409471.48,409471.48
78901,378759.42,378759.42
78907,406570.24,406570.24
78936,298838.98,298838.98
78967,335298.13,335298.13
79023,370785.31,370785.31
79062,266367.24,266367.24
79100,492667.34,492667.34
79129,159192.9,159192.9
79261,454685.58,227342.79
79264,106045.64,106045.64
79269,296174.61,296174.61
79271,6936.4,6936.4
79279,401423.42,401423.42
79339,183036.4,183036.4
79357,467679.46,467679.46
79374,82723.17,82723.17
79380,36171.94,36171.94
79388,337186.07,337186.07
79398,107404.39,107404.39
79457,95836.69,95836.69
79465,159516.93,159516.93
79469,410812.49,205406.245
79492,293423.5,293423.5
79520,474252.58,474252.58
79524,16183.89,16183.89
79541,20571.91,20571.91
79558,126374.81,126374.81
79562,207131.24,207131.24
79633,83242.17,83242.17
79654,484635.89,484635.89
79668,468326.59,468326.59
79693,164080.28,164080.28
79700,117786.16,117786.16
79707,324968.14,324968.14
79709,493626.21,493626.21
79722,94861.93,94861.93
79732,267541.42,267541.42
79780,456941.98,456941.98
79782,373320.0,373320.0
79789,303647.22,303647.22
79794,196269.18,196269.18
79805,93091.67,93091.67
79821,448245.01,448245.01
79826,419581.42,419581.42
79834,306349.71,306349.71
79838,70265.22,70265.22
79847,133393.56,133393.56
79848,261859.34,261859.34
79855,285250.98,285250.98
79860,385710.78,385710.78
79863,152161.58,152161.58
79897,168653.34,168653.34
79898,54031.2,54031.2
79915,156874.81,156874.81
79986,78899.39,78899.39
79998,14947.01,14947.01
80008,155446.68,155446.68
80009,282439.05,282439.05
80028,152971.49,152971.49
80040,147789.11,147789.11
80047,7156.28,7156.28
80084,49763.72,49763.72
80087,319358.91,319358.91
80138,207533.73,207533.73
80153,233507.52,233507.52
80171,28732.16,28732.16
80186,273741.87,273741.87
80207,370266.33,370266.33
80208,104579.68,104579.68
80247,234949.52,234949.52
80275,366241.07,366241.07
80284,132300.71,132300.71
80285,237240.4,237240.4
80291,334418.66,334418.66
80310,179630.72,179630.72
80321,269379.96,269379.96
80357,286748.07,286748.07
80360,409209.83,409209.83
80392,83254.85,83254.85
80449,97462.7,97462.7
80450,211187.54,211187.54
80471,499348.75,499348.75
80496,324962.9,324962.9
80498,337765.8,337765.8
80509,241361.38,241361.38
80528,447716.53,447716.53
80542,47756.56,47756.56
80597,439837.93,439837.93
80605,65898.96,65898.96
80616,8035.29,8035.29
80622,347237.62,347237.62
80638,491076.73,491076.73
80651,483352.61,483352.61
80705,38602.79,38602.79
80707,99773.0,99773.0
80718,474684.83,474684.83
80727,286237.84,286237.84
80752,103305.13,103305.13
80759,227986.42,227986.42
80813,416463.55,416463.55
80814,52067.59,52067.59
80842,392942.02,392942.02
80853,79899.87,79899.87
80884,438915.71,438915.71
80909,56496.73,56496.73
80913,69503.43,69503.43
80919,53689.33,53689.33
80938,328677.57,328677.57
80949,467308.93,467308.93
80967,17224.36,17224.36
81021,333110.86,333110.86
81029,197412.45,197412.45
81049,182413.79,182413.79
81062,149394.75,149394.75
81088,383864.23,383864.23
81093,383086.55,383086.55
81128,189367.58,189367.58
81247,220330.96,220330.96
81388,17139.45,17139.45
81404,276602.4,276602.4
81418,174311.81,174311.81
81428,200993.61,200993.61
81441,215718.07,215718.07
81457,301094.63,301094.63
81464,80669.53,80669.53
81516,499005.2,249502.6
81517,56520.95,56520.95
81529,60016.36,60016.36
81530,384512.25,384512.25
81549,472840.53,472840.53
81584,62292.28,62292.28
81587,473952.03,473952.03
81588,479485.28,479485.28
81602,361549.62,361549.62
81620,300456.65,300456.65
81677,67536.55,67536.55
81716,77466.6,77466.6
81719,39107.24,39107.24
81764,384796.35,384796.35
81797,158683.66,158683.66
81798,369119.47,369119.47
81808,157558.54,157558.54
81856,166919.99,166919.99
81866,64433.42,64433.42
81873,252500.1,252500.1
81894,224378.24,224378.24
81899,353266.32,353266.32
81907,515382.93,257691.465
81911,205379.88,205379.88
81915,186259.03,186259.03
81922,25794.65,25794.65
81953,394907.08,394907.08
81957,437058.05,437058.05
81998,337695.31,337695.31
82028,261579.78,261579.78
82052,358526.17,358526.17
82069,312738.26,312738.26
82162,32169.54,32169.54
82166,408760.41,408760.41
82182,357449.07,357449.07
82201,24246.35,24246.35
82217,449363.45,449363.45
82218,436489.22,436489.22
82228,392825.42,392825.42
82230,251864.37,251864.37
82234,226941.29,226941.29
82248,451964.34,451964.34
82258,35228.39,35228.39
82267,85671.26,85671.26
82318,287949.35,287949.35
82320,68409.84,68409.84
82328,352245.91,352245.91
82339,460937.89,460937.89
82342,283474.34,283474.34
82345,301533.54,301533.54
82362,145615.8,145615.8
82363,120215.28,120215.28
82370,286581.33,286581.33
82408,270610.05,270610.05
82435,183614.23,183614.23
82468,142291.67,142291.67
82470,94727.77,94727.77
82480,476850.17,476850.17
82575,475720.68,475720.68
82633,282742.3,282742.3
82644,68057.66,68057.66
82673,307491.03,307491.03
82682,215155.89,215155.89
82686,92500.09,92500.09
82706,482205.56,482205.56
82710,51290.18,51290.18
82715,740441.28,370220.64
82718,316441.16,316441.16
82726,245044.86,245044.86
82727,363066.79,363066.79
82730,380682.81,380682.81
82752,342728.12,342728.12
82755,308365.18,308365.18
82758,336828.53,336828.53
82807,359468.3,359468.3
82817,233044.38,233044.38
82829,366027.24,366027.24
82830,92807.32,92807.32
82878,64006.48,64006.48
82893,2926.89,2926.89
82897,410579.23,410579.23
82934,418730.56,418730.56
82946,188107.18,188107.18
82949,119766.78,119766.78
82956,252335.47,252335.47
82959,347084.36,347084.36
82984,28762.23,28762.23
82993,278043.93,278043.93
82996,142881.44,142881.44
83028,104257.7,104257.7
83060,16643.3,16643.3
83063,295705.79,295705.79
83067,181990.64,181990.64
83075,297857.16,297857.16
83101,457523.98,457523.98
83117,152844.69,152844.69
83126,54578.09,54578.09
83154,290205.98,290205.98
83175,101174.72,101174.72
83177,264290.5,264290.5
83180,173656.09,173656.09
83211,56099.69,56099.69
83241,568281.62,284140.81
83243,321655.79,321655.79
83277,325094.8,325094.8
83304,74183.72,74183.72
83316,115367.16,115367.16
83320,304067.54,304067.54
83331,191066.48,191066.48
83366,463569.61,463569.61
83394,94932.91,94932.91
83399,223892.22,223892.22
83405,106093.31,106093.31
83466,88294.11,88294.11
83508,384680.5,384680.5
83516,377743.87,377743.87
83535,244735.21,244735.21
83543,319467.13,319467.13
83588,283043.74,283043.74
83620,230763.32,230763.32
83648,91997.88,91997.88
83661,107808.1,107808.1
83719,386630.19,386630.19
83726,447107.65,447107.65
83736,158211.99,158211.99
83783,206147.6,206147.6
83785,301153.51,301153.51
83793,395654.4,395654.4
83824,266783.95,266783.95
83840,225594.16,225594.16
83851,462124.64,462124.64
83867,50530.74,50530.74
83895,258859.72,258859.72
83929,418982.77,418982.77
83939,337165.64,337165.64
83942,324303.3,324303.3
83956,491819.68,491819.68
83990,64968.61,64968.61
84008,172341.02,172341.02
84020,103308.17,103308.17
84035,178814.55,178814.55
84046,181985.61,181985.61
84062,493427.97,493427.97
84072,352343.16,352343.16
84094,491231.44,491231.44
84101,399535.56,399535.56
84103,355916.64,355916.64
84155,178539.01,178539.01
84158,244567.31,244567.31
84184,124474.96,124474.96
84194,470049.51,470049.51
84199,24925.32,24925.32
84214,367946.24,367946.24
84217,474739.82,474739.82
84272,338345.97,338345.97
84274,199936.46,199936.46
84283,414863.6,414863.6
84295,477125.21,477125.21
84322,138342.02,138342.02
84343,206854.49,206854.49
84350,82526.45,82526.45
84370,179188.79,179188.79
84395,190887.95,190887.95
84402,373925.1,373925.1
84419,365026.14,365026.14
84450,39756.5,39756.5
84460,472296.66,472296.66
84513,55353.31,55353.31
84528,103444.82,103444.82
84576,273403.1,273403.1
84589,192910.42,192910.42
84640,41635.94,41635.94
84646,441242.42,441242.42
84690,167795.24,167795.24
84702,72822.47,72822.47
84736,414852.88,414852.88
84739,193151.34,193151.34
84781,491224.02,491224.02
84783,328491.94,328491.94
84810,395543.02,395543.02
84872,254625.47,254625.47
84880,15492.72,15492.72
84900,367346.21,367346.21
84910,307930.17,307930.17
84951,403995.43,403995.43
84974,98019.83,98019.83
85031,240226.79,240226.79
85032,430968.78,430968.78
85091,367949.29,367949.29
85099,325525.24,325525.24
85129,83080.1,83080.1
85136,96178.56,96178.56
85137,417079.19,417079.19
85139,184476.25,184476.25
85196,343886.63,343886.63
85205,336137.99,336137.99
85217,372759.71,372759.71
85224,2621.54,2621.54
85248,359312.88,359312.88
85251,42761.35,42761.35
85252,389741.1,389741.1
85267,26628.0,26628.0
85274,189798.54,189798.54
85300,449387.6,449387.6
85347,22408.77,22408.77
85350,323719.62,323719.62
85358,411212.45,411212.45
85364,323078.9,323078.9
85373,430615.46,430615.46
85420,236439.63,236439.63
85454,324787.62,324787.62
85455,175371.68,175371.68
85463,484102.18,484102.18
85523,296376.67,296376.67
85570,415697.52,415697.52
85583,258432.14,258432.14
85600,87523.56,87523.56
85606,40647.88,40647.88
85610,92178.08,92178.08
85617,229220.66,229220.66
85621,256912.3,256912.3
85624,235535.88,235535.88
85629,146582.11,146582.11
85655,363219.54,363219.54
85671,178172.73,178172.73
85679,207481.84,207481.84
85680,152621.23,152621.23
85693,138073.91,138073.91
85699,195035.33,195035.33
85777,357146.68,357146.68
85793,443281.81,443281.81
85826,219245.31,219245.31
85833,278921.38,278921.38
85864,494525.99,494525.99
85885,152717.73,152717.73
85898,425074.75,425074.75
85904,107864.28,107864.28
85909,131761.76,131761.76
85929,491422.87,491422.87
85934,23854.26,23854.26
85949,484983.66,484983.66
85992,495748.79,495748.79
85996,181789.97,90894.985
86019,7945.31,7945.31
86020,96701.28,96701.28
86038,300194.76,300194.76
86070,392332.15,392332.15
86103,472709.87,472709.87
86114,441441.24,441441.24
86119,10002.93,10002.93
86180,153300.82,153300.82
86181,465379.57,465379.57
86200,460634.75,460634.75
86209,314457.95,314457.95
86222,333150.55,333150.55
86244,334004.92,334004.92
86322,475841.01,475841.01
86333,318217.65,318217.65
86337,35532.22,35532.22
86355,107275.04,107275.04
86367,436681.08,436681.08
86391,291057.22,291057.22
86394,466213.83,466213.83
86410,437724.4,437724.4
86412,198437.63,198437.63
86413,166698.58,166698.58
86416,137610.66,137610.66
86501,161972.36,161972.36
86506,347923.73,347923.73
86544,271562.24,271562.24
86545,417702.23,417702.23
86591,65900.31,65900.31
86611,394833.22,394833.22
86635,449907.9,449907.9
86687,387235.66,387235.66
86723,353998.48,353998.48
86738,182242.78,182242.78
86763,148305.6,148305.6
86781,192683.0,192683.0
86800,352816.31,352816.31
86846,69308.24,69308.24
86853,245866.36,245866.36
86922,359697.12,359697.12
86945,484634.61,484634.61
86980,148756.76,148756.76
86983,42748.54,42748.54
86995,308340.93,308340.93
87040,171811.09,171811.09
87044,60898.72,60898.72
87060,96447.78,96447.78
87068,233691.9,233691.9
87089,217393.23,217393.23
87112,291810.83,291810.83
87119,6581.12,6581.12
87134,424834.47,424834.47
87151,96294.63,96294.63
87160,351519.34,351519.34
87173,113334.03,113334.03
