client_id,service,rating
69006,Compte Épargne,5
55171,Prêt,4
34889,Compte Épargne,2
35739,Service Client,1
99213,Compte Épargne,1
1191,Service Client,3
97425,Prêt,3
67884,Compte Épargne,2
74124,Compte Épargne,1
34581,Carte Bancaire,5
15055,Compte Épargne,1
55501,Prêt,5
67321,Service Client,4
30197,Carte Bancaire,2
53741,Compte Épargne,2
13200,Compte Épargne,1
55602,Prêt,4
50416,Carte Bancaire,4
20466,Prêt,2
13597,Service Client,3
10100,Service Client,5
23072,Compte Épargne,2
29975,Service Client,5
95650,Compte Épargne,3
99337,Carte Bancaire,3
87154,Carte Bancaire,5
62949,Service Client,1
10638,Service Client,4
7974,Prêt,2
50461,Service Client,4
36955,Compte Épargne,5
97027,Service Client,5
4624,Prêt,1
68737,Prêt,1
15814,Carte Bancaire,3
60338,Service Client,5
4467,Service Client,3
79275,Compte Épargne,1
72676,Carte Bancaire,2
99592,Prêt,2
12022,Prêt,4
11183,Prêt,1
2078,Compte Épargne,2
38864,Prêt,2
17113,Prêt,3
86885,Prêt,3
46777,Prêt,5
77891,Carte Bancaire,5
36495,Prêt,4
13300,Carte Bancaire,1
11417,Prêt,1
39154,Prêt,1
31404,Prêt,3
78386,Compte Épargne,1
82795,Carte Bancaire,1
91203,Carte Bancaire,2
2377,Prêt,1
45424,Compte Épargne,5
64246,Carte Bancaire,1
47873,Service Client,5
78715,Compte Épargne,1
71978,Compte Épargne,1
29562,Prêt,2
84143,Compte Épargne,3
52137,Carte Bancaire,3
11520,Service Client,1
84474,Service Client,5
5722,Carte Bancaire,4
21609,Carte Bancaire,3
23059,Service Client,3
66428,Carte Bancaire,2
69006,Service Client,4
93204,Carte Bancaire,2
36217,Service Client,2
37533,Prêt,4
53338,Prêt,1
16394,Prêt,1
48246,Service Client,3
42738,Carte Bancaire,1
82213,Service Client,3
50818,Compte Épargne,5
45009,Carte Bancaire,1
11234,Prêt,4
5814,Prêt,5
44140,Service Client,3
61719,Carte Bancaire,5
7492,Prêt,5
61364,Carte Bancaire,3
40070,Carte Bancaire,3
84879,Carte Bancaire,1
29500,Service Client,1
76701,Compte Épargne,5
3658,Carte Bancaire,5
64888,Compte Épargne,5
6625,Carte Bancaire,2
15645,Compte Épargne,5
55103,Compte Épargne,4
9465,Compte Épargne,2
10199,Carte Bancaire,2
79115,Carte Bancaire,1
16310,Prêt,2
16425,Compte Épargne,1
84095,Service Client,5
78290,Compte Épargne,5
3613,Service Client,2
5728,Carte Bancaire,5
50845,Compte Épargne,3
7623,Service Client,2
77174,Service Client,1
25463,Service Client,1
63558,Carte Bancaire,4
21759,Compte Épargne,5
66679,Compte Épargne,4
32823,Compte Épargne,4
16949,Service Client,2
72872,Compte Épargne,1
64485,Service Client,5
76357,Prêt,4
33658,Prêt,3
10719,Prêt,5
35693,Service Client,5
73454,Service Client,4
52216,Carte Bancaire,1
38900,Carte Bancaire,1
26279,Carte Bancaire,4
43469,Prêt,1
98123,Service Client,5
26797,Compte Épargne,5
56284,Prêt,5
14647,Carte Bancaire,4
30344,Prêt,1
84490,Compte Épargne,5
35633,Service Client,5
8492,Service Client,3
58132,Service Client,2
39268,Carte Bancaire,1
77682,Service Client,4
91130,Compte Épargne,2
45809,Service Client,5
20169,Prêt,1
2680,Prêt,1
51240,Prêt,5
90134,Carte Bancaire,2
95658,Prêt,4
70625,Service Client,5
25852,Compte Épargne,5
19100,Compte Épargne,3
21641,Prêt,4
50813,Service Client,4
29642,Service Client,3
51456,Prêt,3
8426,Prêt,2
72872,Carte Bancaire,3
71029,Compte Épargne,3
30638,Prêt,5
48450,Service Client,2
52407,Carte Bancaire,5
29563,Service Client,4
5605,Service Client,5
74867,Carte Bancaire,1
97603,Prêt,1
92078,Carte Bancaire,5
98414,Prêt,3
21842,Compte Épargne,1
26295,Carte Bancaire,5
73152,Prêt,4
71752,Service Client,5
75291,Prêt,4
87003,Carte Bancaire,2
6019,Service Client,5
9171,Carte Bancaire,1
36736,Compte Épargne,4
27717,Service Client,4
71564,Carte Bancaire,5
25234,Carte Bancaire,5
63194,Service Client,5
86478,Carte Bancaire,3
31024,Prêt,2
76460,Prêt,1
16670,Compte Épargne,5
46184,Compte Épargne,1
73439,Prêt,5
12266,Service Client,2
59342,Service Client,2
59518,Service Client,5
12259,Service Client,5
49913,Compte Épargne,2
1420,Compte Épargne,2
21038,Service Client,5
88097,Carte Bancaire,5
88007,Prêt,2
79562,Carte Bancaire,2
56574,Carte Bancaire,5
53219,Carte Bancaire,5
78203,Prêt,3
77061,Carte Bancaire,5
55924,Carte Bancaire,2
38342,Carte Bancaire,5
5819,Prêt,5
67039,Service Client,4
30171,Carte Bancaire,1
50049,Compte Épargne,2
34547,Prêt,1
4866,Prêt,4
79118,Prêt,2
83926,Carte Bancaire,5
3788,Prêt,1
22216,Service Client,2
46892,Carte Bancaire,1
77661,Service Client,5
56388,Compte Épargne,2
69444,Compte Épargne,2
71610,Service Client,5
60191,Compte Épargne,5
13427,Carte Bancaire,5
88616,Carte Bancaire,5
14200,Service Client,2
75476,Compte Épargne,3
18834,Compte Épargne,3
88495,Service Client,4
87096,Carte Bancaire,5
17519,Prêt,1
5588,Compte Épargne,1
71982,Prêt,4
43533,Prêt,5
75412,Prêt,4
40005,Compte Épargne,2
9247,Compte Épargne,2
64475,Prêt,5
37538,Service Client,3
23441,Prêt,2
6927,Prêt,4
25093,Prêt,4
39483,Carte Bancaire,1
41686,Prêt,2
90338,Carte Bancaire,4
68156,Prêt,4
96252,Carte Bancaire,2
49530,Service Client,4
23833,Service Client,5
24764,Carte Bancaire,5
83800,Prêt,3
79196,Carte Bancaire,2
3259,Prêt,4
12043,Compte Épargne,3
80922,Service Client,4
65190,Service Client,2
59299,Carte Bancaire,5
28009,Service Client,4
97059,Carte Bancaire,1
33764,Service Client,3
94269,Prêt,5
4085,Prêt,3
96357,Prêt,1
37090,Prêt,2
3895,Service Client,5
51301,Carte Bancaire,4
39602,Service Client,3
35454,Service Client,4
49250,Prêt,4
86465,Carte Bancaire,5
79434,Compte Épargne,4
34837,Carte Bancaire,2
88374,Service Client,2
32152,Carte Bancaire,1
11586,Compte Épargne,4
29613,Carte Bancaire,4
2131,Service Client,3
63896,Carte Bancaire,2
56912,Carte Bancaire,3
50497,Prêt,5
56546,Prêt,2
97497,Service Client,5
62051,Carte Bancaire,4
30558,Carte Bancaire,3
69132,Service Client,4
15650,Compte Épargne,3
2274,Service Client,1
37658,Carte Bancaire,1
4954,Prêt,1
62753,Carte Bancaire,5
36472,Prêt,2
30317,Service Client,4
82243,Prêt,2
23033,Service Client,4
22798,Carte Bancaire,2
59217,Service Client,2
67966,Prêt,1
17640,Service Client,1
37302,Prêt,4
98700,Compte Épargne,2
76775,Prêt,2
86400,Compte Épargne,1
29146,Prêt,3
7430,Service Client,4
95749,Prêt,2
71887,Service Client,5
80264,Service Client,3
55269,Carte Bancaire,4
71309,Carte Bancaire,3
62903,Service Client,2
90947,Service Client,4
52917,Carte Bancaire,3
37624,Service Client,4
64337,Carte Bancaire,1
76410,Compte Épargne,2
95849,Service Client,4
96002,Prêt,3
66097,Carte Bancaire,4
18797,Carte Bancaire,5
92305,Service Client,2
43070,Carte Bancaire,1
95546,Service Client,1
67775,Service Client,5
78540,Carte Bancaire,5
5267,Carte Bancaire,3
97483,Prêt,1
2048,Prêt,5
77464,Prêt,3
52933,Compte Épargne,3
24209,Prêt,2
65967,Compte Épargne,5
24197,Service Client,3
93493,Carte Bancaire,3
20429,Compte Épargne,4
30991,Prêt,4
93199,Service Client,1
60514,Service Client,3
71935,Compte Épargne,3
81543,Compte Épargne,5
79250,Prêt,1
32703,Prêt,3
46741,Carte Bancaire,4
66373,Service Client,2
46360,Service Client,2
5632,Carte Bancaire,3
56998,Carte Bancaire,4
43536,Prêt,4
53377,Compte Épargne,5
24503,Compte Épargne,3
35206,Prêt,5
39438,Prêt,5
82339,Carte Bancaire,5
45577,Service Client,3
32687,Compte Épargne,5
77127,Carte Bancaire,4
42556,Compte Épargne,1
3731,Prêt,2
16632,Compte Épargne,1
57117,Prêt,2
38467,Carte Bancaire,5
37623,Carte Bancaire,2
1722,Compte Épargne,5
43165,Carte Bancaire,1
24424,Service Client,2
37887,Carte Bancaire,4
54211,Service Client,5
26774,Compte Épargne,1
53182,Compte Épargne,4
44832,Compte Épargne,4
98714,Carte Bancaire,1
52729,Carte Bancaire,3
8932,Prêt,3
13937,Service Client,4
12030,Service Client,2
13600,Service Client,5
64658,Service Client,3
15535,Prêt,3
44360,Prêt,5
19136,Service Client,2
60471,Compte Épargne,3
91813,Service Client,3
56005,Compte Épargne,3
96679,Service Client,4
75654,Prêt,2
48121,Carte Bancaire,4
39214,Service Client,2
67826,Prêt,3
68425,Prêt,1
87885,Prêt,5
44401,Carte Bancaire,4
36583,Prêt,3
72984,Carte Bancaire,3
56064,Carte Bancaire,5
32805,Compte Épargne,4
67992,Carte Bancaire,3
18556,Prêt,4
21793,Carte Bancaire,3
26000,Prêt,2
65135,Service Client,2
10731,Carte Bancaire,5
12862,Prêt,1
95229,Compte Épargne,5
11464,Service Client,2
11048,Carte Bancaire,5
94016,Service Client,1
14600,Compte Épargne,3
86128,Prêt,4
47017,Prêt,2
24475,Carte Bancaire,2
64199,Carte Bancaire,5
69613,Compte Épargne,1
97186,Service Client,2
96776,Compte Épargne,4
17488,Service Client,2
88064,Service Client,4
22007,Carte Bancaire,3
60797,Service Client,4
68054,Carte Bancaire,5
21231,Carte Bancaire,5
75966,Carte Bancaire,4
79536,Service Client,4
31322,Compte Épargne,3
94356,Compte Épargne,4
87579,Compte Épargne,5
92640,Carte Bancaire,2
6681,Carte Bancaire,5
89560,Carte Bancaire,3
39723,Carte Bancaire,4
11163,Prêt,5
9002,Carte Bancaire,1
88751,Service Client,1
93497,Service Client,5
61529,Carte Bancaire,3
7240,Carte Bancaire,4
30829,Service Client,3
84075,Service Client,5
74935,Carte Bancaire,5
60754,Prêt,2
13311,Prêt,1
7754,Carte Bancaire,1
73054,Compte Épargne,1
9633,Service Client,4
75577,Service Client,3
16582,Prêt,5
57128,Compte Épargne,1
88213,Prêt,3
44569,Service Client,4
29934,Prêt,1
15244,Prêt,5
34905,Service Client,5
26500,Compte Épargne,4
21966,Prêt,2
39523,Carte Bancaire,3
61676,Prêt,1
1621,Service Client,1
86410,Service Client,3
12601,Prêt,2
75484,Carte Bancaire,2
83859,Carte Bancaire,3
75859,Prêt,5
79771,Carte Bancaire,3
6774,Service Client,5
82446,Carte Bancaire,3
9258,Prêt,4
16147,Carte Bancaire,3
95908,Service Client,1
31153,Compte Épargne,2
88857,Compte Épargne,2
16083,Prêt,4
67919,Service Client,4
58633,Prêt,2
80518,Service Client,5
26682,Compte Épargne,5
46039,Carte Bancaire,4
69690,Compte Épargne,4
15366,Prêt,3
7240,Prêt,4
80873,Compte Épargne,4
97687,Compte Épargne,2
72992,Prêt,3
19006,Service Client,1
6414,Prêt,4
86279,Carte Bancaire,2
77245,Prêt,3
56163,Service Client,2
61694,Service Client,1
25677,Service Client,2
63986,Compte Épargne,4
42715,Prêt,3
64110,Compte Épargne,3
64337,Carte Bancaire,5
44519,Prêt,2
21425,Service Client,2
40975,Prêt,5
34248,Prêt,3
95529,Compte Épargne,3
70661,Service Client,5
62568,Carte Bancaire,2
95240,Prêt,3
21571,Compte Épargne,2
73137,Carte Bancaire,4
88663,Prêt,3
43367,Compte Épargne,1
58267,Service Client,5
52324,Service Client,3
62119,Compte Épargne,5
69517,Compte Épargne,4
86651,Prêt,5
15338,Service Client,1
18976,Carte Bancaire,4
67412,Carte Bancaire,2
18393,Service Client,2
51574,Service Client,1
24910,Service Client,3
49308,Compte Épargne,1
7698,Prêt,1
20886,Carte Bancaire,1
55109,Carte Bancaire,5
96391,Compte Épargne,4
3805,Service Client,3
70690,Prêt,5
17941,Compte Épargne,4
16372,Prêt,1
14858,Compte Épargne,2
36409,Service Client,5
4297,Compte Épargne,1
1061,Prêt,2
98604,Service Client,3
3292,Compte Épargne,1
27650,Carte Bancaire,2
78602,Compte Épargne,3
75538,Carte Bancaire,1
8758,Service Client,5
48529,Compte Épargne,4
54386,Compte Épargne,2
3295,Service Client,5
7974,Prêt,5
63040,Carte Bancaire,2
26025,Carte Bancaire,1
21626,Compte Épargne,3
35496,Prêt,5
25540,Carte Bancaire,2
72371,Compte Épargne,2
61174,Service Client,4
56994,Prêt,5
35695,Compte Épargne,2
40034,Compte Épargne,5
52690,Service Client,1
11105,Service Client,2
71706,Carte Bancaire,2
67031,Prêt,5
65305,Compte Épargne,5
26872,Carte Bancaire,3
87469,Carte Bancaire,4
21169,Service Client,2
73643,Compte Épargne,5
2580,Service Client,1
55908,Compte Épargne,1
76437,Carte Bancaire,1
22748,Service Client,5
39311,Service Client,2
86898,Prêt,4
49079,Service Client,1
96489,Service Client,4
68458,Compte Épargne,2
47347,Prêt,1
95043,Service Client,3
39003,Prêt,1
29892,Carte Bancaire,2
24991,Service Client,1
77807,Carte Bancaire,2
20478,Service Client,5
62818,Prêt,3
94760,Prêt,2
92251,Carte Bancaire,2
9937,Carte Bancaire,2
75637,Carte Bancaire,1
64396,Carte Bancaire,2
52196,Carte Bancaire,1
79508,Prêt,5
65476,Service Client,2
48313,Prêt,5
88751,Service Client,3
35510,Prêt,4
34925,Service Client,2
70165,Carte Bancaire,5
44190,Compte Épargne,5
38025,Prêt,2
97489,Service Client,5
39880,Compte Épargne,1
6945,Prêt,2
16963,Service Client,1
53325,Compte Épargne,2
65221,Service Client,2
81011,Service Client,2
26402,Carte Bancaire,3
59336,Service Client,5
62590,Compte Épargne,2
67963,Carte Bancaire,1
81111,Prêt,5
87364,Carte Bancaire,5
43762,Compte Épargne,1
13984,Prêt,3
79200,Carte Bancaire,2
76504,Service Client,3
64607,Carte Bancaire,1
57364,Carte Bancaire,3
95600,Carte Bancaire,2
54789,Carte Bancaire,3
47846,Compte Épargne,5
49008,Compte Épargne,1
18634,Compte Épargne,5
47428,Carte Bancaire,2
75348,Carte Bancaire,3
10215,Prêt,2
58817,Compte Épargne,3
97422,Compte Épargne,3
60863,Compte Épargne,3
92366,Prêt,1
90226,Service Client,4
50582,Prêt,5
29076,Compte Épargne,5
81889,Carte Bancaire,4
32984,Carte Bancaire,3
6943,Carte Bancaire,2
66618,Compte Épargne,1
70075,Prêt,3
41310,Compte Épargne,3
20810,Compte Épargne,3
93897,Carte Bancaire,4
69513,Prêt,5
74068,Prêt,3
27378,Prêt,3
36951,Compte Épargne,1
34102,Compte Épargne,2
80197,Service Client,2
5075,Service Client,4
17265,Carte Bancaire,1
70888,Prêt,5
20449,Service Client,2
55223,Prêt,3
19427,Compte Épargne,4
77604,Service Client,5
36819,Carte Bancaire,2
39960,Compte Épargne,5
16965,Service Client,5
82430,Service Client,1
12476,Compte Épargne,3
42820,Service Client,1
62530,Service Client,2
82188,Service Client,2
83328,Carte Bancaire,3
70345,Service Client,2
7029,Carte Bancaire,3
24321,Prêt,3
51899,Service Client,2
12639,Carte Bancaire,5
33141,Service Client,4
57691,Compte Épargne,4
69311,Carte Bancaire,4
41545,Carte Bancaire,5
11569,Prêt,2
60915,Service Client,4
55402,Prêt,5
97774,Carte Bancaire,4
77933,Compte Épargne,2
48712,Prêt,4
66596,Prêt,5
54400,Prêt,2
19589,Service Client,5
41040,Carte Bancaire,5
6682,Service Client,3
77387,Carte Bancaire,1
86305,Compte Épargne,2
57323,Carte Bancaire,5
76496,Service Client,3
36505,Service Client,1
83537,Service Client,4
41931,Compte Épargne,1
63516,Service Client,5
32242,Prêt,3
51382,Compte Épargne,2
84197,Carte Bancaire,1
7901,Service Client,3
36277,Service Client,3
48753,Prêt,5
42913,Service Client,3
47687,Prêt,2
51857,Compte Épargne,2
56366,Prêt,4
67164,Service Client,5
64715,Carte Bancaire,4
79616,Service Client,4
1477,Service Client,3
68698,Compte Épargne,4
43596,Compte Épargne,5
28673,Service Client,3
54462,Carte Bancaire,3
56964,Service Client,1
36989,Prêt,3
25901,Carte Bancaire,5
11025,Prêt,2
71612,Service Client,5
17881,Service Client,3
11606,Compte Épargne,4
43725,Service Client,2
30731,Prêt,5
65909,Service Client,5
35345,Service Client,5
19098,Compte Épargne,1
21284,Carte Bancaire,1
84854,Carte Bancaire,5
11653,Prêt,5
6937,Compte Épargne,3
60777,Prêt,4
15620,Prêt,1
31179,Compte Épargne,3
34775,Carte Bancaire,5
48623,Service Client,4
40059,Carte Bancaire,3
44108,Service Client,2
89611,Service Client,4
95788,Service Client,5
74840,Compte Épargne,2
20849,Prêt,1
52048,Service Client,1
93308,Prêt,4
96057,Carte Bancaire,4
16263,Prêt,4
91557,Carte Bancaire,5
77659,Service Client,4
63218,Prêt,2
31540,Service Client,4
5505,Carte Bancaire,3
87065,Service Client,3
41740,Carte Bancaire,1
23154,Carte Bancaire,2
8338,Prêt,3
58813,Compte Épargne,3
97763,Service Client,1
59976,Compte Épargne,1
40911,Service Client,4
13893,Carte Bancaire,5
31998,Compte Épargne,3
74187,Service Client,2
76035,Compte Épargne,3
7146,Prêt,3
62639,Service Client,4
55459,Prêt,1
30302,Service Client,2
70956,Carte Bancaire,3
21614,Service Client,2
56154,Service Client,5
74844,Service Client,4
58862,Prêt,4
20853,Carte Bancaire,3
61673,Carte Bancaire,3
55658,Compte Épargne,3
92824,Service Client,2
86716,Carte Bancaire,4
35097,Compte Épargne,1
18651,Carte Bancaire,2
74341,Carte Bancaire,2
88193,Prêt,4
35909,Service Client,2
40414,Compte Épargne,1
4709,Service Client,2
92092,Carte Bancaire,1
62046,Service Client,4
73885,Service Client,3
69387,Service Client,5
85884,Service Client,1
24051,Prêt,5
5909,Service Client,1
31648,Compte Épargne,2
64227,Carte Bancaire,1
86876,Service Client,1
61800,Carte Bancaire,1
20294,Service Client,2
43377,Compte Épargne,5
5999,Compte Épargne,1
94726,Service Client,5
78100,Compte Épargne,5
96828,Carte Bancaire,5
80112,Carte Bancaire,2
65388,Carte Bancaire,3
34349,Service Client,1
40602,Carte Bancaire,3
80580,Compte Épargne,5
2385,Prêt,2
79504,Compte Épargne,4
77371,Compte Épargne,2
63486,Prêt,2
29695,Compte Épargne,3
75937,Prêt,3
68478,Prêt,5
35097,Prêt,5
16963,Carte Bancaire,3
65681,Service Client,4
75101,Compte Épargne,3
80094,Compte Épargne,1
23938,Prêt,2
80534,Carte Bancaire,2
66293,Compte Épargne,1
4424,Prêt,4
17306,Service Client,2
72853,Prêt,2
58247,Prêt,5
64469,Compte Épargne,4
19146,Prêt,2
1704,Carte Bancaire,4
5496,Compte Épargne,4
41815,Carte Bancaire,1
32099,Compte Épargne,2
59491,Prêt,1
79995,Carte Bancaire,1
14747,Prêt,3
43755,Compte Épargne,5
47912,Prêt,4
3359,Carte Bancaire,4
79019,Compte Épargne,2
65432,Compte Épargne,3
52019,Compte Épargne,5
95613,Compte Épargne,4
58282,Compte Épargne,5
41376,Carte Bancaire,4
97860,Carte Bancaire,4
2659,Prêt,5
51884,Compte Épargne,3
77280,Service Client,5
98488,Compte Épargne,4
20168,Carte Bancaire,2
10234,Carte Bancaire,5
61131,Prêt,3
89522,Prêt,2
69207,Service Client,4
93911,Prêt,5
28830,Prêt,5
17619,Compte Épargne,5
70000,Carte Bancaire,4
29669,Prêt,4
9847,Carte Bancaire,5
88867,Prêt,4
67036,Compte Épargne,3
32140,Prêt,2
19990,Prêt,5
23028,Prêt,2
91769,Carte Bancaire,4
35084,Prêt,5
27343,Compte Épargne,3
75460,Carte Bancaire,4
97356,Carte Bancaire,4
45233,Carte Bancaire,1
32495,Service Client,5
29096,Carte Bancaire,2
48913,Service Client,2
66678,Carte Bancaire,4
30749,Compte Épargne,2
87410,Compte Épargne,4
46708,Service Client,3
17689,Compte Épargne,1
88515,Service Client,4
78262,Service Client,4
7436,Carte Bancaire,5
12735,Service Client,5
61584,Service Client,4
57128,Carte Bancaire,4
14322,Carte Bancaire,5
63413,Compte Épargne,1
75014,Compte Épargne,2
91608,Prêt,5
4432,Compte Épargne,3
19009,Prêt,2
64236,Carte Bancaire,2
89529,Service Client,2
48414,Prêt,4
62836,Compte Épargne,3
97494,Compte Épargne,4
91538,Service Client,3
17764,Prêt,1
75477,Carte Bancaire,5
36855,Prêt,2
2676,Service Client,2
11896,Service Client,3
18218,Prêt,1
70809,Carte Bancaire,5
51665,Service Client,4
53414,Compte Épargne,3
78630,Carte Bancaire,2
57229,Compte Épargne,3
56181,Service Client,4
95847,Compte Épargne,2
80021,Carte Bancaire,1
59291,Carte Bancaire,4
56252,Carte Bancaire,5
84173,Prêt,1
98209,Service Client,2
23619,Service Client,2
86574,Carte Bancaire,3
60325,Prêt,3
81301,Prêt,5
86661,Carte Bancaire,3
96531,Prêt,4
93028,Service Client,5
48951,Compte Épargne,5
51982,Service Client,2
95055,Compte Épargne,3
28870,Prêt,1
43247,Prêt,2
16941,Service Client,3
18401,Prêt,1
13233,Compte Épargne,5
23456,Compte Épargne,2
69194,Prêt,3
69782,Compte Épargne,3
69893,Compte Épargne,5
49869,Prêt,4
69828,Service Client,5
55203,Service Client,1
20164,Compte Épargne,1
65267,Carte Bancaire,1
77991,Prêt,4
26160,Prêt,1
76431,Service Client,4
65829,Compte Épargne,4
31449,Compte Épargne,1
4353,Compte Épargne,4
42455,Carte Bancaire,2
37356,Service Client,1
19832,Service Client,5
93161,Carte Bancaire,3
71335,Compte Épargne,1
49309,Carte Bancaire,1
57075,Compte Épargne,5
68649,Prêt,4
9522,Compte Épargne,2
26473,Compte Épargne,3
28093,Prêt,1
52359,Carte Bancaire,5
29628,Prêt,1
32106,Compte Épargne,2
7469,Service Client,2
64445,Compte Épargne,5
56278,Service Client,3
78585,Prêt,1
59600,Prêt,3
55203,Prêt,2
21763,Compte Épargne,3
9898,Prêt,1
4712,Carte Bancaire,3
76732,Prêt,2
92597,Carte Bancaire,4
14329,Service Client,3
63404,Service Client,1
14389,Service Client,4
29344,Prêt,5
74991,Prêt,4
2747,Service Client,1
93861,Service Client,2
46821,Prêt,5
31264,Carte Bancaire,1
80617,Prêt,2
19394,Service Client,3
38159,Service Client,2
30886,Carte Bancaire,2
60421,Compte Épargne,2
15126,Prêt,3
63717,Service Client,4
28999,Compte Épargne,5
42009,Compte Épargne,4
21502,Carte Bancaire,4
76281,Compte Épargne,2
30808,Compte Épargne,5
27304,Service Client,1
91685,Service Client,1
24670,Compte Épargne,5
38597,Compte Épargne,5
70748,Service Client,5
56896,Prêt,4
91178,Compte Épargne,1
91557,Service Client,3
3425,Compte Épargne,3
42665,Carte Bancaire,4
55858,Prêt,5
12123,Compte Épargne,2
26408,Prêt,4
85881,Prêt,3
20753,Prêt,3
1004,Prêt,3
51676,Prêt,3
6139,Compte Épargne,3
11119,Prêt,2
39936,Service Client,5
40607,Service Client,5
31377,Prêt,4
88793,Prêt,1
54338,Service Client,2
11410,Compte Épargne,5
20984,Service Client,1
64596,Compte Épargne,4
91359,Service Client,3
7917,Compte Épargne,4
35027,Compte Épargne,4
37637,Prêt,1
59053,Service Client,1
77394,Prêt,5
55347,Compte Épargne,5
71709,Compte Épargne,2
40106,Service Client,2
59714,Compte Épargne,2
78899,Prêt,5
83822,Carte Bancaire,1
82771,Compte Épargne,2
87210,Prêt,5
71703,Service Client,4
51193,Prêt,2
39027,Carte Bancaire,3
77763,Prêt,5
34596,Compte Épargne,5
67705,Service Client,5
84259,Prêt,4
15965,Carte Bancaire,1
64707,Service Client,3
31130,Carte Bancaire,5
86275,Service Client,1
6589,Carte Bancaire,1
24582,Compte Épargne,5
61333,Carte Bancaire,5
43740,Service Client,3
96303,Service Client,4
72847,Prêt,5
28229,Compte Épargne,3
84820,Compte Épargne,2
64022,Prêt,4
38835,Compte Épargne,4
98315,Carte Bancaire,4
44042,Compte Épargne,2
66812,Prêt,2
83478,Service Client,3
43284,Compte Épargne,4
9723,Compte Épargne,5
85292,Prêt,2
37737,Prêt,2
48512,Carte Bancaire,1
7490,Service Client,3
42738,Carte Bancaire,1
19060,Prêt,3
69399,Service Client,5
9409,Prêt,5
98605,Prêt,3
30592,Prêt,2
97132,Prêt,2
50217,Prêt,2
82614,Service Client,3
83992,Carte Bancaire,2
1822,Compte Épargne,3
56255,Service Client,1
37274,Service Client,1
97870,Prêt,4
30702,Prêt,2
83214,Carte Bancaire,2
56903,Prêt,5
66149,Service Client,4
21374,Compte Épargne,5
43899,Compte Épargne,5
92215,Compte Épargne,5
31253,Carte Bancaire,4
67028,Prêt,2
92138,Service Client,3
61209,Carte Bancaire,4
81122,Prêt,2
67216,Service Client,3
90411,Compte Épargne,5
66894,Carte Bancaire,5
56555,Service Client,1
92795,Prêt,4
72141,Carte Bancaire,4
12051,Compte Épargne,4
11603,Carte Bancaire,3
80430,Service Client,5
88046,Service Client,4
34878,Carte Bancaire,3
88779,Service Client,1
28889,Compte Épargne,2
25935,Carte Bancaire,5
80204,Service Client,5
97010,Carte Bancaire,2
48690,Prêt,4
34936,Prêt,1
14234,Carte Bancaire,5
62540,Service Client,2
83695,Compte Épargne,4
27784,Prêt,2
40551,Service Client,5
10113,Compte Épargne,2
56711,Service Client,5
19006,Carte Bancaire,2
55143,Carte Bancaire,1
14496,Prêt,5
21410,Compte Épargne,1
2692,Carte Bancaire,5
71292,Carte Bancaire,4
48609,Compte Épargne,4
45050,Compte Épargne,1
26723,Service Client,2
77973,Prêt,4
98326,Service Client,5
5630,Prêt,5
86661,Prêt,4
24140,Carte Bancaire,2
99829,Carte Bancaire,3
26365,Service Client,5
79411,Compte Épargne,3
6499,Compte Épargne,2
15289,Service Client,2
76516,Service Client,1
27841,Carte Bancaire,4
60798,Carte Bancaire,5
64606,Carte Bancaire,4
6221,Compte Épargne,2
62028,Prêt,1
66243,Prêt,2
81059,Prêt,2
29485,Compte Épargne,1
36198,Carte Bancaire,3
76847,Prêt,5
71032,Prêt,2
44195,Carte Bancaire,5
19812,Prêt,4
3961,Carte Bancaire,2
8504,Carte Bancaire,4
22409,Carte Bancaire,4
44628,Service Client,3
14031,Service Client,3
28135,Service Client,5
8139,Service Client,1
49410,Compte Épargne,1
70720,Prêt,1
59533,Carte Bancaire,4
53608,Carte Bancaire,4
37035,Carte Bancaire,1
89467,Prêt,3
12806,Prêt,3
22064,Compte Épargne,2
82637,Service Client,4
82353,Carte Bancaire,5
56080,Compte Épargne,1
38790,Carte Bancaire,5
72952,Service Client,1
97459,Compte Épargne,4
47203,Compte Épargne,2
44633,Prêt,4
65635,Service Client,5
79297,Carte Bancaire,2
89250,Service Client,3
38054,Compte Épargne,3
56456,Service Client,3
5768,Carte Bancaire,5
89061,Prêt,2
32743,Service Client,3
31701,Compte Épargne,4
7704,Compte Épargne,4
42214,Carte Bancaire,4
49037,Carte Bancaire,4
44869,Carte Bancaire,1
35285,Carte Bancaire,3
77251,Service Client,4
9184,Compte Épargne,5
67681,Service Client,4
72560,Carte Bancaire,4
83703,Compte Épargne,1
96552,Compte Épargne,3
93400,Service Client,4
23002,Carte Bancaire,4
83990,Service Client,3
61032,Compte Épargne,5
22711,Service Client,4
87066,Compte Épargne,4
37538,Compte Épargne,2
14377,Compte Épargne,3
70508,Carte Bancaire,4
73762,Carte Bancaire,3
4497,Compte Épargne,2
90546,Prêt,2
3203,Service Client,4
17891,Compte Épargne,3
81893,Carte Bancaire,3
65651,Compte Épargne,4
24629,Carte Bancaire,2
20856,Service Client,4
25244,Compte Épargne,1
80254,Compte Épargne,5
16014,Prêt,5
27448,Compte Épargne,3
26066,Service Client,4
92292,Compte Épargne,3
71357,Service Client,2
62881,Carte Bancaire,2
59866,Service Client,3
18697,Carte Bancaire,1
20034,Carte Bancaire,1
68691,Carte Bancaire,4
9310,Prêt,1
83255,Carte Bancaire,1
90641,Prêt,3
